Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,2.07B,2.41B,2.38B,2.63B,2.28B
Net Income Growth,-,16.84%,-1.45%,10.59%,-13.53%
"Depreciation, Depletion & Amortization",186M,188M,189M,192M,189M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(48M),(34M),(20M),(320M),(146M)
Deferred Taxes,(48M),(34M),(20M),(320M),(146M)
Investment Tax Credit,-,-,-,-,-
Other Funds,178M,238M,299M,585M,613M
Funds from Operations,2.38B,2.81B,2.85B,3.09B,2.93B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(161M),(289M),301M,(1.16B),(366M)
Receivables,653M,-,(705M),134M,(391M)
Accounts Payable,(77M),18M,174M,(56M),(54M)
Other Assets/Liabilities,(992M),(905M),166M,(451M),(513M)
Net Operating Cash Flow,2.22B,2.52B,3.15B,1.93B,2.57B
Net Operating Cash Flow Growth,-,13.33%,25.07%,-38.82%,33.18%
Net Operating Cash Flow / Sales,49.04%,50.49%,60.38%,37.33%,46.67%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(193M),(249M),(228M),(294M),(187M)
Capital Expenditures Growth,-,-29.02%,8.43%,-28.95%,36.39%
Capital Expenditures / Sales,-4.26%,-4.99%,-4.37%,-5.70%,-3.40%
Capital Expenditures (Fixed Assets),(81M),(139M),(122M),(146M),(55M)
Capital Expenditures (Other Assets),(112M),(110M),(106M),(148M),(132M)
Net Assets from Acquisitions,(836M),3M,(372M),-,(313M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(95M),117M,(16M),2M,(15M)
Purchase of Investments,(286M),(156M),(234M),(119M),(187M)
Sale/Maturity of Investments,191M,273M,218M,121M,172M
Other Uses,(9M),(3M),12M,-,(5M)
Other Sources,(3M),(2M),-,-,-
Net Investing Cash Flow,(1.14B),(132M),(571M),(287M),(525M)
Net Investing Cash Flow Growth,-,88.44%,-332.58%,49.74%,-82.93%
Net Investing Cash Flow / Sales,-25.22%,-2.65%,-10.95%,-5.56%,-9.55%
