Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,245.93M,127.74M,190.18M,176.96M,179.21M
Net Income Growth,-,-48.06%,48.89%,-6.95%,1.27%
"Depreciation, Depletion & Amortization",75.64M,87.11M,125.07M,120.05M,119.41M
Depreciation and Depletion,16.14M,16.11M,19.07M,17.35M,18.61M
Amortization of Intangible Assets,59.5M,71M,106M,102.7M,100.8M
Deferred Taxes & Investment Tax Credit,-,-,(49.34M),-,-
Deferred Taxes,-,-,(49.34M),-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,7.06M,42.12M,9.63M,60.27M,45.05M
Funds from Operations,328.63M,256.97M,275.54M,357.29M,343.67M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(40.76M),56.83M,60.05M,(74.07M),(246.19M)
Receivables,(9.92M),87.12M,(87M),69.07M,(21.58M)
Accounts Payable,(21.75M),(10.21M),37.83M,26.35M,(33.73M)
Other Assets/Liabilities,-,-,-,-,-
Net Operating Cash Flow,287.86M,313.8M,335.59M,283.22M,97.49M
Net Operating Cash Flow Growth,-,9.01%,6.95%,-15.61%,-65.58%
Net Operating Cash Flow / Sales,23.43%,26.90%,24.60%,22.49%,7.93%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(20.36M),(32.78M),(32.43M),(29.43M),(23.15M)
Capital Expenditures Growth,-,-60.99%,1.08%,9.24%,21.33%
Capital Expenditures / Sales,-1.66%,-2.81%,-2.38%,-2.34%,-1.88%
Capital Expenditures (Fixed Assets),(20.36M),(32.78M),(32.43M),(29.43M),(23.15M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(259.15M),(3.26B),(23.63M),(3.88M),(2.01M)
Sale of Fixed Assets & Businesses,-,1.46M,-,-,1.05M
Purchase/Sale of Investments,(10.51M),(4.62M),(4M),(23M),(4.25M)
Purchase of Investments,(10.51M),(4.62M),(4M),(23M),(4.25M)
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,(6.01M),-,-,-,-
Net Investing Cash Flow,(290.03M),(3.3B),(59.95M),(56.31M),(28.36M)
Net Investing Cash Flow Growth,-,"-1,038.15%",98.18%,6.08%,49.64%
Net Investing Cash Flow / Sales,-23.61%,-282.93%,-4.39%,-4.47%,-2.31%
