Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,1.17B,968M,934M,859M,1.18B
Net Income Growth,-,-17.48%,-3.51%,-8.03%,37.14%
"Depreciation, Depletion & Amortization",348M,367M,360M,360M,369M
Depreciation and Depletion,348M,367M,360M,360M,369M
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,26M,43M,58M,37M,69M
Deferred Taxes,26M,43M,58M,37M,69M
Investment Tax Credit,-,-,-,-,-
Other Funds,(367M),(78M),(22M),(23M),(147M)
Funds from Operations,1.18B,1.3B,1.33B,1.23B,1.47B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(13M),120M,(50M),66M,(238M)
Receivables,(63M),(26M),12M,(131M),(67M)
Accounts Payable,20M,59M,(4M),82M,(21M)
Other Assets/Liabilities,41M,94M,44M,(110M),32M
Net Operating Cash Flow,1.17B,1.42B,1.28B,1.3B,1.23B
Net Operating Cash Flow Growth,-,21.68%,-9.86%,1.48%,-5.23%
Net Operating Cash Flow / Sales,39.03%,43.13%,37.35%,38.06%,32.27%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(448M),(466M),(571M),(331M),(480M)
Capital Expenditures Growth,-,-4.02%,-22.53%,42.03%,-45.02%
Capital Expenditures / Sales,-14.98%,-14.16%,-16.66%,-9.70%,-12.58%
Capital Expenditures (Fixed Assets),(448M),(466M),(571M),(331M),(480M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(543M),2M,(9M),(199M)
Sale of Fixed Assets & Businesses,227M,70M,232M,8M,21M
Purchase/Sale of Investments,-,2M,(73M),(19M),9M
Purchase of Investments,-,-,(75M),(19M),-
Sale/Maturity of Investments,-,2M,2M,-,9M
Other Uses,(1M),1M,(4M),(17M),(2M)
Other Sources,7M,11M,6M,6M,9M
Net Investing Cash Flow,(230M),(936M),(414M),(368M),(651M)
Net Investing Cash Flow Growth,-,-306.96%,55.77%,11.11%,-76.90%
Net Investing Cash Flow / Sales,-7.69%,-28.43%,-12.08%,-10.78%,-17.06%
