Item,30-Apr-2021,31-Jul-2021,31-Oct-2021,31-Jan-2022,30-Apr-2022
Net Income before Extraordinaries,334M,202M,224M,252M,259M
Net Income Growth,-,-39.52%,10.89%,12.50%,2.78%
"Depreciation, Depletion & Amortization",62M,59M,61M,63M,66M
Depreciation and Depletion,47M,52M,54M,54M,43M
Amortization of Intangible Assets,15M,7M,7M,9M,23M
Deferred Taxes & Investment Tax Credit,(5M),(15M),(17M),(34M),(78M)
Deferred Taxes,(5M),(15M),(17M),(34M),(78M)
Investment Tax Credit,-,-,-,-,-
Other Funds,(119M),57M,46M,41M,47M
Funds from Operations,272M,303M,314M,322M,294M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,287M,(61M),(16M),(62M),117M
Receivables,(146M),287M,5M,(155M),(450M)
Accounts Payable,81M,(51M),62M,(1M),171M
Other Assets/Liabilities,165M,(61M),(72M),107M,337M
Net Operating Cash Flow,559M,242M,298M,260M,411M
Net Operating Cash Flow Growth,-,-56.71%,23.14%,-12.75%,58.08%
Net Operating Cash Flow / Sales,35.95%,16.60%,19.02%,16.11%,24.44%
Item,30-Apr-2021,31-Jul-2021,31-Oct-2021,31-Jan-2022,30-Apr-2022
Capital Expenditures,(38M),(51M),(46M),(61M),(68M)
Capital Expenditures Growth,-,-34.21%,9.80%,-32.61%,-11.48%
Capital Expenditures / Sales,-2.44%,-3.50%,-2.94%,-3.78%,-4.04%
Capital Expenditures (Fixed Assets),(38M),(51M),(46M),(61M),(68M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(14M),-,(345M),(21M)
Sale of Fixed Assets & Businesses,365M,-,-,-,-
Purchase/Sale of Investments,20M,11M,15M,10M,9M
Purchase of Investments,(1M),(5M),(1M),(1M),(11M)
Sale/Maturity of Investments,21M,16M,16M,11M,20M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,341M,(54M),(31M),(396M),(80M)
Net Investing Cash Flow Growth,-,-115.84%,42.59%,"-1,177.42%",79.80%
Net Investing Cash Flow / Sales,21.93%,-3.70%,-1.98%,-24.54%,-4.76%
