Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,45.09M,53.05M,40.95M,33.12M,15.08M
Net Income Growth,-,17.64%,-22.80%,-19.12%,-54.46%
"Depreciation, Depletion & Amortization",9.6M,10.1M,10.56M,11.66M,12.48M
Depreciation and Depletion,7.12M,7.48M,7.87M,9M,9.86M
Amortization of Intangible Assets,2.48M,2.62M,2.69M,2.66M,2.62M
Deferred Taxes & Investment Tax Credit,(1.79M),(2.76M),(5.36M),(1.03M),(58K)
Deferred Taxes,(1.79M),(2.76M),(5.36M),(1.03M),(58K)
Investment Tax Credit,-,-,-,-,-
Other Funds,26.63M,29.72M,38.69M,40M,66.98M
Funds from Operations,79.53M,90.11M,84.84M,83.75M,94.49M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(40.84M),(28.33M),4.74M,(246.74M),(17.07M)
Receivables,(71.18M),(77.57M),(41.59M),(224.87M),(10.45M)
Accounts Payable,18.91M,(2.84M),114.67M,(28.05M),20.71M
Other Assets/Liabilities,(12.44M),30.04M,(6.81M),48.25M,18.74M
Net Operating Cash Flow,38.69M,61.78M,89.58M,(162.99M),77.42M
Net Operating Cash Flow Growth,-,59.71%,44.98%,-281.95%,147.50%
Net Operating Cash Flow / Sales,8.06%,11.74%,16.23%,-24.88%,10.64%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(40.72M),(28.87M),(55.12M),(43.21M),(48.67M)
Capital Expenditures Growth,-,29.11%,-90.92%,21.60%,-12.65%
Capital Expenditures / Sales,-8.48%,-5.48%,-9.99%,-6.60%,-6.69%
Capital Expenditures (Fixed Assets),(40.72M),(28.87M),(55.12M),(43.21M),(48.67M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(3M),3M,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(142.57M),(31.2M),(29.56M),26.38M,(262.22M)
Purchase of Investments,(235.94M),(105.79M),(67.76M),(26.71M),(335.41M)
Sale/Maturity of Investments,93.38M,74.59M,38.2M,53.1M,73.19M
Other Uses,-,-,(2.02M),-,-
Other Sources,-,-,-,2.3M,(2.98M)
Net Investing Cash Flow,(182.42M),(61.96M),(86.25M),(15.13M),(310.8M)
Net Investing Cash Flow Growth,-,66.03%,-39.20%,82.45%,"-1,953.65%"
Net Investing Cash Flow / Sales,-38.00%,-11.77%,-15.63%,-2.31%,-42.71%
