Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,192.88M,251.57M,218.06M,295.52M,295.66M
Funds from Operations Growth,-,30.43%,-13.32%,35.52%,0.05%
Changes in Working Capital,127.5M,(177.43M),77.51M,(241.02M),-
Receivables,-,-,-,-,-
Inventories,-,-,-,-,-
Accounts Payable,-,-,-,-,-
Other Assets/Liabilities,127.5M,(177.43M),77.51M,(241.02M),(4.25M)
Net Operating Cash Flow,320.37M,74.14M,295.57M,54.51M,291.42M
Net Operating Cash Flow Growth,-,-76.86%,298.68%,-81.56%,434.65%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(167.49M),(140.56M),(210.28M),(177.2M),(191.74M)
Capital Expenditures Growth,-,16.08%,-49.60%,15.73%,-8.21%
Capital Expenditures (Fixed Assets),(150.06M),(123.39M),(192.11M),(161.05M),(169.17M)
Capital Expenditures (Other Assets),(17.43M),(17.17M),(18.17M),(16.15M),(22.57M)
Net Assets from Acquisitions,(110.72M),(168.03M),(246K),(717.91M),(750K)
Sale of Fixed Assets & Businesses,213.88M,-,-,-,-
Purchase/Sale of Investments,(56.64M),(9.02M),(6.47M),-,-
Purchase of Investments,(56.64M),(9.02M),(6.47M),-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,197.25M,5.17M,63.47M,5.35M,91.14M
Net Investing Cash Flow,76.28M,(312.43M),(153.53M),(889.75M),171.1M
