Item,01-Jan-0001,31-Jul-2021,31-Oct-2021,31-Jan-2022,30-Apr-2022
Net Income before Extraordinaries,222.63M,198.65M,201.45M,313.69M,294.78M
Net Income Growth,-,-10.77%,1.41%,55.72%,-6.03%
"Depreciation, Depletion & Amortization",81.31M,51.21M,139.05M,82.7M,71.68M
Depreciation and Depletion,-,29.76M,116.16M,59.58M,49.63M
Amortization of Intangible Assets,-,21.45M,22.89M,23.11M,22.05M
Deferred Taxes & Investment Tax Credit,(3.1M),(16.66M),(95.47M),(11.95M),20.9M
Deferred Taxes,-,(16.66M),(95.47M),(11.95M),20.9M
Investment Tax Credit,-,-,-,-,-
Other Funds,147.37M,130.97M,66.02M,122.27M,119.86M
Funds from Operations,448.21M,364.17M,311.04M,506.7M,507.22M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,13.71M,78.16M,80.43M,(331.48M),267.23M
Receivables,-,31.36M,12.71M,(466.68M),296.9M
Accounts Payable,-,148.79M,73.14M,(223.22M),42.22M
Other Assets/Liabilities,-,(67.82M),(67.09M),342.72M,(29.66M)
Net Operating Cash Flow,-,442.33M,391.47M,175.22M,774.44M
Net Operating Cash Flow Growth,-,-,-11.50%,-55.24%,341.98%
Net Operating Cash Flow / Sales,-,41.90%,34.02%,13.79%,60.55%
Item,01-Jan-0001,31-Jul-2021,31-Oct-2021,31-Jan-2022,30-Apr-2022
Capital Expenditures,-,(23.15M),(27.27M),(42.25M),(26.19M)
Capital Expenditures Growth,-,-,-17.78%,-54.94%,38.01%
Capital Expenditures / Sales,-,-2.19%,-2.37%,-3.32%,-2.05%
Capital Expenditures (Fixed Assets),-,(22.9M),(26.81M),(41.75M),(25.62M)
Capital Expenditures (Other Assets),-,(253K),(459K),(494K),(571K)
Net Assets from Acquisitions,(307.26M),(89.43M),(131.96M),(19.99M),(89.07M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,-,(152.55M),(3.93M),(5.19M),(2.73M)
Purchase of Investments,-,(153.67M),(15.65M),(22.21M),(29.95M)
Sale/Maturity of Investments,-,1.13M,11.72M,17.02M,27.22M
Other Uses,-,-,-,(600K),-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,-,(265.12M),(163.16M),(68.03M),(117.99M)
Net Investing Cash Flow Growth,-,-,38.46%,58.31%,-73.45%
Net Investing Cash Flow / Sales,-,-25.12%,-14.18%,-5.35%,-9.23%
