Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,243M,292M,181M,215M,267M
Funds from Operations Growth,-,20.16%,-38.01%,18.78%,24.19%
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(399M),583M,(425M),(925M),91M
Net Operating Cash Flow,(156M),875M,(244M),(710M),358M
Net Operating Cash Flow Growth,-,660.90%,-127.89%,-190.98%,150.42%
Net Operating Cash Flow / Interest Income,-32.57%,178.94%,-51.48%,-151.39%,62.05%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(17M),(15M),(20M),(17M),(24M)
Capital Expenditures (Fixed Assets),(17M),(15M),(20M),(17M),(24M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(243M),(1.12B),(276M),(2.8B),(2.89B)
Purchase of Investments,(2.08B),(2.5B),(1.61B),(3.61B),(3.54B)
Sale/Maturity of Investments,1.84B,1.38B,1.33B,806M,650M
Increase in Loans,-,-,-,(391M),(2.14B)
Decrease in Loans,931M,2.61B,(1.16B),-,-
Other Uses,9M,1M,(2M),-,-
Other Sources,1M,4M,6M,10M,5M
Net Investing Cash Flow,681M,1.48B,(1.45B),(3.2B),(5.04B)
Net Investing Cash Flow Growth,-,117.47%,-197.70%,-120.94%,-57.71%
Net Investing Cash Flow / Interest Income,142.17%,302.86%,-305.27%,-681.66%,-873.83%
