Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,127.91M,132.75M,145.96M,116.9M,157.64M
Net Income Growth,-,3.79%,9.95%,-19.91%,34.85%
"Depreciation, Depletion & Amortization",21.23M,23.22M,29.36M,38.46M,39.1M
Depreciation and Depletion,10.18M,11.01M,11.71M,12.41M,13.22M
Amortization of Intangible Assets,11.05M,12.21M,17.65M,26.05M,25.88M
Deferred Taxes & Investment Tax Credit,5.3M,1.21M,(10.31M),(49.16M),(12.47M)
Deferred Taxes,5.3M,1.21M,(10.31M),(49.16M),(12.47M)
Investment Tax Credit,-,-,-,-,-
Other Funds,8.03M,6.52M,6.24M,2.45M,16.52M
Funds from Operations,162.47M,163.7M,171.26M,108.65M,200.79M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(40.02M),(89.28M),(109.5M),(118.79M),(176.95M)
Receivables,(40.14M),(19.92M),(15.09M),(66.51M),(76.8M)
Accounts Payable,129.27M,83.91M,27.37M,26.36M,(80.95M)
Other Assets/Liabilities,(4.53M),(8.06M),1.13M,(11.85M),(2.51M)
Net Operating Cash Flow,122.45M,74.41M,61.75M,(10.14M),23.84M
Net Operating Cash Flow Growth,-,-39.23%,-17.01%,-116.42%,335.01%
Net Operating Cash Flow / Sales,13.31%,7.89%,5.79%,-0.89%,1.85%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(26.75M),(33.23M),(22.54M),(28.2M),(18.3M)
Capital Expenditures Growth,-,-24.23%,32.19%,-25.13%,35.10%
Capital Expenditures / Sales,-2.91%,-3.53%,-2.11%,-2.48%,-1.42%
Capital Expenditures (Fixed Assets),(26.75M),(33.23M),(22.54M),(28.2M),(18.3M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(419.02M),(46.91M),(274.71M),(999K),(10.8M)
Sale of Fixed Assets & Businesses,69K,108K,77K,1.86M,19K
Purchase/Sale of Investments,-,66K,(3.66M),1.31M,-
Purchase of Investments,-,-,(3.66M),-,-
Sale/Maturity of Investments,-,66K,-,1.31M,-
Other Uses,(216K),(565K),781K,(2.92M),(7.31M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(445.27M),(79.66M),(297.68M),(27.38M),(36.12M)
Net Investing Cash Flow Growth,-,82.11%,-273.70%,90.80%,-31.94%
Net Investing Cash Flow / Sales,-48.40%,-8.45%,-27.90%,-2.41%,-2.80%
