Item,30-Apr-2021,31-Jul-2021,31-Oct-2021,31-Jan-2022,30-Apr-2022
Net Income before Extraordinaries,1.91B,2.37B,2.46B,3B,1.62B
Net Income Growth,-,24.11%,3.83%,21.88%,-46.12%
"Depreciation, Depletion & Amortization",281M,286M,298M,309M,334M
Depreciation and Depletion,144M,148M,155M,164M,179M
Amortization of Intangible Assets,137M,138M,143M,145M,155M
Deferred Taxes & Investment Tax Credit,24M,(185M),(21M),(224M),(542M)
Deferred Taxes,24M,(185M),(21M),(224M),(542M)
Investment Tax Credit,-,-,-,-,-
Other Funds,293M,484M,549M,625M,1.97B
Funds from Operations,2.51B,2.96B,3.29B,3.71B,3.38B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(636M),(276M),(1.77B),(680M),(1.65B)
Receivables,(595M),(562M),(366M),(692M),(788M)
Accounts Payable,70M,209M,195M,94M,255M
Other Assets/Liabilities,49M,67M,(1.42B),(219M),(1.19B)
Net Operating Cash Flow,1.87B,2.68B,1.52B,3.03B,1.73B
Net Operating Cash Flow Growth,-,43.12%,-43.36%,99.67%,-42.93%
Net Operating Cash Flow / Sales,33.10%,41.22%,21.39%,39.68%,20.89%
Item,30-Apr-2021,31-Jul-2021,31-Oct-2021,31-Jan-2022,30-Apr-2022
Capital Expenditures,(298M),(183M),(222M),(273M),(361M)
Capital Expenditures Growth,-,38.59%,-21.31%,-22.97%,-32.23%
Capital Expenditures / Sales,-5.26%,-2.81%,-3.13%,-3.57%,-4.36%
Capital Expenditures (Fixed Assets),(298M),(183M),(222M),(273M),(361M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,(203M),(60M),(36M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(972M),(2.36B),(4B),(1.24B),3.04B
Purchase of Investments,(4.47B),(4.8B),(6.75B),(8.77B),(3.93B)
Sale/Maturity of Investments,3.5B,2.44B,2.76B,7.52B,6.98B
Other Uses,(2M),2M,(14M),(10M),(35M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(1.27B),(2.53B),(4.44B),(1.59B),2.61B
Net Investing Cash Flow Growth,-,-99.14%,-75.25%,64.27%,264.69%
Net Investing Cash Flow / Sales,-22.47%,-38.93%,-62.49%,-20.75%,31.52%
