Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,454.42M,405.41M,385.39M,349.34M,390.71M
Funds from Operations Growth,-,-10.79%,-4.94%,-9.35%,11.84%
Changes in Working Capital,10.29M,9.82M,(58.68M),(24.42M),(5.96M)
Receivables,-,-,-,-,-
Inventories,-,-,-,-,-
Accounts Payable,-,-,-,-,-
Other Assets/Liabilities,(12.69M),(69.54M),(38.31M),(1M),(36.61M)
Net Operating Cash Flow,464.71M,415.23M,326.71M,324.92M,384.75M
Net Operating Cash Flow Growth,-,-10.65%,-21.32%,-0.55%,18.41%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(65.7M),(71.21M),(116.9M),(90.23M),(109.84M)
Capital Expenditures Growth,-,-8.38%,-64.16%,22.81%,-21.73%
Capital Expenditures (Fixed Assets),(65.7M),(71.21M),(116.9M),(90.23M),(109.84M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(458.18M),(2.07B),(1.35B),(601.41M),(870.36M)
Sale of Fixed Assets & Businesses,60.91M,18.09M,72.25M,4.1M,33.96M
Purchase/Sale of Investments,(664.37M),283.57M,(110.52M),(127.42M),(315.09M)
Purchase of Investments,(1.09B),(210M),(331.98M),(292.59M),(418.91M)
Sale/Maturity of Investments,420.83M,493.57M,221.46M,165.18M,103.83M
Other Uses,(7.2M),13.76M,-,-,-
Other Sources,-,2.31M,5.21M,10.1M,17.2M
Net Investing Cash Flow,(1.13B),(1.83B),(1.5B),(804.85M),(1.24B)
