Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,2.15B,(2.72B),1.62B,1.96B,891M
Net Income Growth,-,-226.51%,159.71%,20.63%,-54.52%
"Depreciation, Depletion & Amortization",65M,62M,54M,52M,57M
Depreciation and Depletion,47M,44M,35M,35M,39M
Amortization of Intangible Assets,18M,18M,19M,17M,18M
Deferred Taxes & Investment Tax Credit,(1M),(1.24B),20M,43M,(23M)
Deferred Taxes,(1M),(1.24B),20M,43M,(23M)
Investment Tax Credit,-,-,-,-,-
Other Funds,147M,6.05B,210M,(24M),1.37B
Funds from Operations,2.36B,2.15B,1.91B,2.03B,2.3B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(2.72B),915M,755M,1.05B,(2.81B)
Receivables,10M,(12M),(11M),1M,3M
Accounts Payable,(15M),116M,160M,(59M),12M
Other Assets/Liabilities,(55M),(15M),(6M),(22M),21M
Net Operating Cash Flow,(361M),3.06B,2.66B,3.08B,(514M)
Net Operating Cash Flow Growth,-,948.48%,-13.06%,15.47%,-116.72%
Net Operating Cash Flow / Sales,-6.43%,55.38%,52.36%,63.81%,-9.56%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(27M),(49M),(67M),(45M),(38M)
Capital Expenditures Growth,-,-81.48%,-36.73%,32.84%,15.56%
Capital Expenditures / Sales,-0.48%,-0.89%,-1.32%,-0.93%,-0.71%
Capital Expenditures (Fixed Assets),(27M),(49M),(67M),(45M),(38M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,1.18B,-,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,3M,-,-,-,(67M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,20M,(33M),1.25B,(34M),(116M)
Net Investing Cash Flow Growth,-,-265.00%,"3,900.00%",-102.71%,-241.18%
Net Investing Cash Flow / Sales,0.36%,-0.60%,24.66%,-0.71%,-2.16%
