Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,475M,1.23B,388M,598M,465M
Net Income Growth,-,158.95%,-68.46%,54.12%,-22.24%
"Depreciation, Depletion & Amortization",2.08B,2.02B,(584M),1.02B,830M
Depreciation and Depletion,1.92B,1.85B,(761M),836M,650M
Amortization of Intangible Assets,154M,173M,177M,188M,180M
Deferred Taxes & Investment Tax Credit,(21M),118M,63M,110M,33M
Deferred Taxes,(21M),118M,63M,110M,33M
Investment Tax Credit,-,-,-,-,-
Other Funds,(363M),(567M),2.55B,384M,46M
Funds from Operations,2.17B,2.81B,2.42B,2.12B,1.37B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,232M,198M,(3.55B),(334M),84M
Receivables,356M,(238M),(449M),(711M),(84M)
Accounts Payable,89M,441M,86M,291M,253M
Other Assets/Liabilities,(214M),37M,(3.22B),(116M),82M
Net Operating Cash Flow,2.4B,3B,(1.13B),1.78B,1.46B
Net Operating Cash Flow Growth,-,25.18%,-137.60%,257.84%,-18.18%
Net Operating Cash Flow / Sales,26.62%,26.01%,-13.07%,33.45%,34.39%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(1.9B),(1.93B),(2.01B),(1.92B),(1.59B)
Capital Expenditures Growth,-,-1.58%,-4.20%,4.43%,17.53%
Capital Expenditures / Sales,-21.08%,-16.72%,-23.28%,-36.08%,-37.39%
Capital Expenditures (Fixed Assets),(1.9B),(1.93B),(2.01B),(1.92B),(1.59B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,44M,77M,76M,16M,-
Purchase/Sale of Investments,(69M),(34M),(7M),(28M),-
Purchase of Investments,(1.6B),(1.36B),(773M),(516M),-
Sale/Maturity of Investments,1.53B,1.33B,766M,488M,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(1.29B),(1.02B),(1.11B),(1.82B),(1.53B)
Net Investing Cash Flow Growth,-,20.54%,-8.33%,-64.47%,16.05%
Net Investing Cash Flow / Sales,-14.26%,-8.84%,-12.80%,-34.15%,-36.02%
