Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,114.67M,115.66M,142.28M,89.72M,18.6M
Net Income Growth,-,0.86%,23.02%,-36.94%,-79.26%
"Depreciation, Depletion & Amortization",36.27M,36.74M,38.65M,39.05M,34.24M
Depreciation and Depletion,32.31M,32.06M,32.79M,33.8M,28.49M
Amortization of Intangible Assets,3.96M,4.68M,5.86M,5.24M,5.76M
Deferred Taxes & Investment Tax Credit,(5.52M),(8.12M),(39.95M),(10.83M),(18.58M)
Deferred Taxes,(5.52M),(8.12M),(39.95M),(10.83M),(18.58M)
Investment Tax Credit,-,-,-,-,-
Other Funds,23.54M,38.43M,42.76M,80.92M,94.28M
Funds from Operations,168.97M,182.71M,183.74M,198.85M,128.55M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(83.92M),39.23M,116.53M,(236.53M),(36.19M)
Receivables,(78.64M),(64.67M),21.03M,(144.78M),(38.36M)
Accounts Payable,(782K),(2.52M),4.07M,(4.63M),5.36M
Other Assets/Liabilities,786K,(973K),(7.41M),(9.52M),6.17M
Net Operating Cash Flow,85.05M,221.93M,300.27M,(37.68M),92.36M
Net Operating Cash Flow Growth,-,160.95%,35.30%,-112.55%,345.13%
Net Operating Cash Flow / Sales,9.65%,22.45%,27.11%,-3.22%,7.73%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(22.59M),(21.11M),(56.62M),(23.27M),(18.15M)
Capital Expenditures Growth,-,6.53%,-168.19%,58.89%,22.01%
Capital Expenditures / Sales,-2.56%,-2.14%,-5.11%,-1.99%,-1.52%
Capital Expenditures (Fixed Assets),(22.59M),(21.11M),(56.62M),(23.27M),(18.15M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(121.25M),(39.71M),(155.74M),(10.35M),(2.41M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(1.5M),-,-,-,(60M)
Purchase of Investments,(1.5M),-,-,-,(60M)
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,(100K),100K,(3.08M),(7.96M)
Other Sources,(123K),94K,(231K),-,-
Net Investing Cash Flow,(145.85M),(61.1M),(212.18M),(36.71M),(88.53M)
Net Investing Cash Flow Growth,-,58.11%,-247.26%,82.70%,-141.15%
Net Investing Cash Flow / Sales,-16.55%,-6.18%,-19.16%,-3.13%,-7.41%
