Item,01-Jan-0001,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022
Net Income before Extraordinaries,80.43M,76.86M,102.11M,95.67M,84.71M
Net Income Growth,-,-4.43%,32.85%,-6.31%,-11.46%
"Depreciation, Depletion & Amortization",44.72M,43.74M,44.17M,44.28M,44.45M
Depreciation and Depletion,-,12.7M,13.16M,12.69M,12.5M
Amortization of Intangible Assets,-,31.04M,31.02M,31.59M,31.95M
Deferred Taxes & Investment Tax Credit,16.19M,3.56M,6.09M,5.49M,4.11M
Deferred Taxes,-,3.56M,6.09M,5.49M,4.11M
Investment Tax Credit,-,-,-,-,-
Other Funds,5.58M,6.01M,6.24M,7.03M,6.34M
Funds from Operations,146.92M,130.17M,158.61M,152.46M,139.6M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,56.32M,65.65M,(52.06M),(61.66M),(35.56M)
Receivables,-,(98.83M),53.4M,17.06M,13.4M
Accounts Payable,-,1.44M,2.86M,136K,(386K)
Other Assets/Liabilities,-,161.39M,(81.01M),(78.81M),(69.43M)
Net Operating Cash Flow,-,195.81M,106.55M,90.8M,104.05M
Net Operating Cash Flow Growth,-,-,-45.59%,-14.78%,14.59%
Net Operating Cash Flow / Sales,-,43.49%,21.83%,18.38%,21.76%
Item,01-Jan-0001,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022
Capital Expenditures,-,(41.11M),(46.47M),(54.63M),(43.97M)
Capital Expenditures Growth,-,-,-13.03%,-17.56%,19.50%
Capital Expenditures / Sales,-,-9.13%,-9.52%,-11.06%,-9.19%
Capital Expenditures (Fixed Assets),-,(8.07M),(9.27M),(13.1M),(6.01M)
Capital Expenditures (Other Assets),-,(33.04M),(37.19M),(41.53M),(37.96M)
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,7K,-,14K,24K,-
Purchase/Sale of Investments,-,5M,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,5M,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,-,(36.11M),(46.45M),(54.6M),(43.97M)
Net Investing Cash Flow Growth,-,-,-28.64%,-17.55%,19.47%
Net Investing Cash Flow / Sales,-,-8.02%,-9.52%,-11.06%,-9.19%
