Item,30-Apr-2021,31-Jul-2021,31-Oct-2021,31-Jan-2022,30-Apr-2022
Net Income before Extraordinaries,1.49B,1.88B,1.99B,2.47B,2.59B
Net Income Growth,-,25.65%,6.02%,24.28%,4.77%
"Depreciation, Depletion & Amortization",1.5B,1.5B,1.5B,1.29B,1.26B
Depreciation and Depletion,157M,83M,233M,136M,135M
Amortization of Intangible Assets,1.35B,1.42B,1.27B,1.15B,1.13B
Deferred Taxes & Investment Tax Credit,(177M),(436M),(47M),70M,-
Deferred Taxes,(177M),(436M),(47M),70M,-
Investment Tax Credit,-,-,-,-,-
Other Funds,506M,457M,431M,434M,629M
Funds from Operations,3.33B,3.4B,3.87B,4.26B,4.48B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,243M,141M,(333M),(777M),(240M)
Receivables,106M,191M,160M,(468M),(536M)
Accounts Payable,(58M),156M,101M,-,(31M)
Other Assets/Liabilities,112M,(304M),(629M),442M,259M
Net Operating Cash Flow,3.57B,3.54B,3.54B,3.49B,4.24B
Net Operating Cash Flow Growth,-,-0.78%,0.00%,-1.55%,21.72%
Net Operating Cash Flow / Sales,53.99%,52.24%,47.81%,45.24%,52.36%
Item,30-Apr-2021,31-Jul-2021,31-Oct-2021,31-Jan-2022,30-Apr-2022
Capital Expenditures,(126M),(115M),(88M),(101M),(85M)
Capital Expenditures Growth,-,8.73%,23.48%,-14.77%,15.84%
Capital Expenditures / Sales,-1.91%,-1.70%,-1.19%,-1.31%,-1.05%
Capital Expenditures (Fixed Assets),(126M),(115M),(88M),(101M),(85M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,(234M)
Sale of Fixed Assets & Businesses,3M,1M,45M,-,-
Purchase/Sale of Investments,-,67M,102M,(200M),-
Purchase of Investments,-,-,-,(200M),-
Sale/Maturity of Investments,-,67M,102M,-,-
Other Uses,(3M),-,(9M),(8M),8M
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(126M),(47M),50M,(309M),(310M)
Net Investing Cash Flow Growth,-,62.70%,206.38%,-718.00%,-0.32%
Net Investing Cash Flow / Sales,-1.91%,-0.69%,0.68%,-4.01%,-3.83%
