Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,164.3M,186M,173.1M,145.7M,202.7M
Funds from Operations Growth,-,13.21%,-6.94%,-15.83%,39.12%
Changes in Working Capital,30.2M,(104.2M),(3.8M),49.7M,9.7M
Receivables,2M,1.8M,3M,(13.5M),(65M)
Inventories,-,-,-,-,-
Accounts Payable,40.8M,(112M),67.2M,(1.8M),101.3M
Other Assets/Liabilities,(10.1M),5.2M,(76.5M),40.5M,5M
Net Operating Cash Flow,194.5M,81.8M,169.3M,195.4M,212.4M
Net Operating Cash Flow Growth,-,-57.94%,106.97%,15.42%,8.70%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(11.4M),(16M),(13.7M),(10.8M),(11.4M)
Capital Expenditures Growth,-,-40.35%,14.38%,21.17%,-5.56%
Capital Expenditures (Fixed Assets),(11.4M),(16M),(13.7M),(10.8M),(11.4M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(167.3M),15.8M,-,(706.5M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(21.6M),92.6M,(218.4M),(14.1M),(30.1M)
Purchase of Investments,(21.6M),-,(218.4M),(22.7M),(31.2M)
Sale/Maturity of Investments,-,92.6M,-,8.6M,1.1M
Other Uses,-,-,-,-,-
Other Sources,500K,-,100K,-,-
Net Investing Cash Flow,(32.5M),(90.7M),(216.2M),(24.9M),(748M)
