Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,269M,74.6M,238.9M,49.4M,294.8M
Net Income Growth,-,-72.27%,220.24%,-79.32%,496.76%
"Depreciation, Depletion & Amortization",45.8M,54.1M,58.9M,62.5M,56.8M
Depreciation and Depletion,30.1M,33.6M,31.4M,33.5M,28.7M
Amortization of Intangible Assets,15.7M,20.5M,27.5M,29M,28.1M
Deferred Taxes & Investment Tax Credit,-,(184.1M),-,-,-
Deferred Taxes,-,(184.1M),-,-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,20.3M,241.1M,17M,189.8M,19.3M
Funds from Operations,335.1M,185.7M,314.8M,301.7M,370.9M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,126.4M,18.4M,(326.8M),(210.9M),(26M)
Receivables,42.1M,5.6M,(77.7M),(82.6M),(165.8M)
Accounts Payable,75M,(9.3M),(29.7M),99.9M,48.3M
Other Assets/Liabilities,17.4M,(7.5M),31.8M,31.7M,104.1M
Net Operating Cash Flow,461.5M,204.1M,(12M),90.8M,344.9M
Net Operating Cash Flow Growth,-,-55.77%,-105.88%,856.67%,279.85%
Net Operating Cash Flow / Sales,24.97%,11.29%,-0.65%,5.02%,17.52%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(24.5M),(43.7M),(37.1M),(44.9M),(18.3M)
Capital Expenditures Growth,-,-78.37%,15.10%,-21.02%,59.24%
Capital Expenditures / Sales,-1.33%,-2.42%,-2.00%,-2.48%,-0.93%
Capital Expenditures (Fixed Assets),(24.5M),(43.7M),(37.1M),(44.9M),(18.3M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(2.21B),(10.5M),(5.9M),(100K)
Sale of Fixed Assets & Businesses,200K,-,400K,(400K),-
Purchase/Sale of Investments,(8.5M),(4.5M),(1.5M),(46.1M),(900K)
Purchase of Investments,(8.9M),(4.5M),(1.5M),(46.1M),(900K)
Sale/Maturity of Investments,400K,-,-,-,-
Other Uses,(2.7M),(700K),-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(35.5M),(2.25B),(48.7M),(96M),45.5M
Net Investing Cash Flow Growth,-,"-6,250.42%",97.84%,-97.13%,147.40%
Net Investing Cash Flow / Sales,-1.92%,-124.75%,-2.62%,-5.31%,2.31%
