Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,230M,240M,827M,264M,117M
Net Income Growth,-,4.35%,244.58%,-68.08%,-55.68%
"Depreciation, Depletion & Amortization",223M,224M,231M,232M,238M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,-,11M,(497M),-,-
Deferred Taxes,-,11M,(497M),-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,49M,30M,(47M),22M,344M
Funds from Operations,502M,505M,514M,518M,699M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(93M),112M,168M,(568M),(323M)
Receivables,(161M),(58M),(136M),(368M),(562M)
Accounts Payable,118M,125M,347M,207M,284M
Other Assets/Liabilities,(45M),20M,(14M),(95M),14M
Net Operating Cash Flow,409M,617M,682M,(50M),376M
Net Operating Cash Flow Growth,-,50.86%,10.53%,-107.33%,852.00%
Net Operating Cash Flow / Sales,11.03%,15.98%,15.95%,-1.17%,7.41%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(191M),(188M),(316M),(189M),(221M)
Capital Expenditures Growth,-,1.57%,-68.09%,40.19%,-16.93%
Capital Expenditures / Sales,-5.15%,-4.87%,-7.39%,-4.41%,-4.36%
Capital Expenditures (Fixed Assets),(191M),(188M),(316M),(189M),(221M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,47M,40M,112M,56M,60M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(15M),(26M),(22M),(22M),(32M)
Other Sources,(1M),3M,(7M),80M,36M
Net Investing Cash Flow,(159M),(87M),(226M),(155M),(193M)
Net Investing Cash Flow Growth,-,45.28%,-159.77%,31.42%,-24.52%
Net Investing Cash Flow / Sales,-4.29%,-2.25%,-5.28%,-3.62%,-3.80%
