Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,317M,(91M),859M,1.05B,1.34B
Net Income Growth,-,-128.71%,"1,043.96%",22.35%,27.40%
"Depreciation, Depletion & Amortization",243M,203M,238M,208M,223M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(19M),6M,(171M),(2M),2M
Deferred Taxes,(19M),6M,(171M),(2M),2M
Investment Tax Credit,-,-,-,-,-
Other Funds,19M,473M,55M,(25M),155M
Funds from Operations,560M,591M,981M,1.23B,1.72B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(432M),96M,499M,159M,(826M)
Receivables,(130M),22M,(120M),(185M),(54M)
Accounts Payable,49M,(16M),73M,76M,147M
Other Assets/Liabilities,(430M),201M,549M,334M,(886M)
Net Operating Cash Flow,128M,687M,1.48B,1.39B,893M
Net Operating Cash Flow Growth,-,436.72%,115.43%,-6.01%,-35.80%
Net Operating Cash Flow / Sales,8.06%,50.44%,58.27%,48.50%,26.35%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(110M),(211M),(132M),(72M),(66M)
Capital Expenditures Growth,-,-91.82%,37.44%,45.45%,8.33%
Capital Expenditures / Sales,-6.93%,-15.49%,-5.20%,-2.51%,-1.95%
Capital Expenditures (Fixed Assets),(110M),(201M),(132M),(63M),(66M)
Capital Expenditures (Other Assets),-,(10M),-,(9M),-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,1M,1M,-
Purchase/Sale of Investments,-,-,(1M),-,-
Purchase of Investments,(12M),(1M),-,-,-
Sale/Maturity of Investments,12M,1M,(1M),-,-
Other Uses,(1M),-,1M,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(111M),(201M),(83M),(62M),(63M)
Net Investing Cash Flow Growth,-,-81.08%,58.71%,25.30%,-1.61%
Net Investing Cash Flow / Sales,-6.99%,-14.76%,-3.27%,-2.16%,-1.86%
