Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,142.5M,145.8M,(83.9M),73.2M,154M
Net Income Growth,-,2.32%,-157.54%,187.25%,110.38%
"Depreciation, Depletion & Amortization",266.5M,265.1M,267.1M,233.8M,232.7M
Depreciation and Depletion,111.9M,111.4M,115.2M,103M,99.7M
Amortization of Intangible Assets,154.6M,153.7M,151.9M,130.8M,133M
Deferred Taxes & Investment Tax Credit,-,-,(149.7M),-,-
Deferred Taxes,-,-,(149.7M),-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,41.1M,21.2M,182.8M,(55.3M),37.6M
Funds from Operations,450.1M,432.1M,216.3M,251.7M,424.3M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,3.8M,1M,149.4M,(14.5M),(71.8M)
Receivables,(38.3M),12.6M,(33M),(14.2M),(67.6M)
Accounts Payable,104.9M,49.2M,83.5M,(15.9M),(34M)
Other Assets/Liabilities,(26.7M),(23.1M),33.9M,18.7M,40.1M
Net Operating Cash Flow,453.9M,433.1M,365.7M,237.2M,352.5M
Net Operating Cash Flow Growth,-,-4.58%,-15.56%,-35.14%,48.61%
Net Operating Cash Flow / Sales,22.39%,22.51%,17.94%,14.26%,19.78%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(97.2M),(132.4M),(150.5M),(93.8M),(164.6M)
Capital Expenditures Growth,-,-36.21%,-13.67%,37.67%,-75.48%
Capital Expenditures / Sales,-4.80%,-6.88%,-7.39%,-5.64%,-9.24%
Capital Expenditures (Fixed Assets),(95.2M),(126.6M),(142M),(92.8M),(105.1M)
Capital Expenditures (Other Assets),(2M),(5.8M),(8.5M),(1M),(59.5M)
Net Assets from Acquisitions,-,-,-,-,(99.8M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(12.7M),7.2M,4.3M,12.7M,21.2M
Purchase of Investments,(9.6M),7.2M,2.4M,-,-
Sale/Maturity of Investments,(3.1M),-,1.9M,12.7M,21.2M
Other Uses,-,-,-,(7.2M),-
Other Sources,-,-,-,540.6M,-
Net Investing Cash Flow,(109.9M),(125.2M),(146.2M),(88.3M),(243.2M)
Net Investing Cash Flow Growth,-,-13.92%,-16.77%,39.60%,-175.42%
Net Investing Cash Flow / Sales,-5.42%,-6.51%,-7.17%,-5.31%,-13.65%
