Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,1.02B,(795M),86M,90M,(72M)
Net Income Growth,-,-178.09%,110.82%,4.65%,-180.00%
"Depreciation, Depletion & Amortization",197M,193M,190M,191M,193M
Depreciation and Depletion,160M,156M,153M,154M,155M
Amortization of Intangible Assets,37M,37M,37M,37M,38M
Deferred Taxes & Investment Tax Credit,1M,(9M),(55M),(1M),(4M)
Deferred Taxes,1M,(9M),(55M),(1M),(4M)
Investment Tax Credit,-,-,-,-,-
Other Funds,(758M),969M,135M,85M,180M
Funds from Operations,458M,358M,356M,365M,297M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(167M),(354M),313M,(567M),(202M)
Receivables,146M,(61M),(62M),(270M),26M
Accounts Payable,(78M),(60M),302M,1M,(151M)
Other Assets/Liabilities,(29M),96M,10M,64M,(17M)
Net Operating Cash Flow,291M,4M,669M,(202M),95M
Net Operating Cash Flow Growth,-,-98.63%,"16,625.00%",-130.19%,147.03%
Net Operating Cash Flow / Sales,7.64%,0.11%,16.18%,-4.83%,2.34%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(127M),(169M),(181M),(247M),(207M)
Capital Expenditures Growth,-,-33.07%,-7.10%,-36.46%,16.19%
Capital Expenditures / Sales,-3.34%,-4.63%,-4.38%,-5.91%,-5.10%
Capital Expenditures (Fixed Assets),(127M),(169M),(181M),(247M),(207M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(45M),-,(85M),(220M),-
Sale of Fixed Assets & Businesses,1M,2M,5M,2M,1M
Purchase/Sale of Investments,(1M),(1M),22M,1M,(39M)
Purchase of Investments,(1M),(1M),-,(1M),(40M)
Sale/Maturity of Investments,-,-,22M,2M,1M
Other Uses,(8M),(2M),(6M),(1M),1M
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(180M),(156M),(259M),(465M),(240M)
Net Investing Cash Flow Growth,-,13.33%,-66.03%,-79.54%,48.39%
Net Investing Cash Flow / Sales,-4.73%,-4.27%,-6.27%,-11.13%,-5.92%
