Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,14.64M,68.98M,72.06M,60.14M,61.92M
Net Income Growth,-,371.05%,4.46%,-16.54%,2.94%
"Depreciation, Depletion & Amortization",24.67M,24.73M,25.1M,25.37M,25.87M
Depreciation and Depletion,5.97M,6.13M,6.45M,6.89M,-
Amortization of Intangible Assets,18.7M,18.61M,18.65M,18.47M,-
Deferred Taxes & Investment Tax Credit,(21.41M),5.41M,1.83M,655K,(1.07M)
Deferred Taxes,(21.41M),5.41M,1.83M,655K,(1.07M)
Investment Tax Credit,-,-,-,-,-
Other Funds,67.99M,2.84M,(9.76M),21.67M,(60.45M)
Funds from Operations,85.9M,101.96M,89.22M,107.83M,26.26M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,36.12M,(53.52M),11.77M,(34.71M),-
Receivables,17.16M,(3.64M),(5.71M),(51.58M),-
Accounts Payable,6.89M,(2.3M),2.13M,11.4M,-
Other Assets/Liabilities,(1.52M),(5.85M),(1.17M),3.45M,-
Net Operating Cash Flow,122.02M,48.43M,100.99M,73.13M,102.72M
Net Operating Cash Flow Growth,-,-60.31%,108.52%,-27.59%,40.46%
Net Operating Cash Flow / Sales,47.11%,18.79%,37.51%,25.18%,35.64%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(11.32M),(6.07M),(10.17M),(15.1M),(13.57M)
Capital Expenditures Growth,-,46.36%,-67.51%,-48.51%,10.13%
Capital Expenditures / Sales,-4.37%,-2.36%,-3.78%,-5.20%,-4.71%
Capital Expenditures (Fixed Assets),(11.32M),(6.07M),(10.17M),(15.1M),(13.57M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(215.59M),-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(556K),(1.05M),(25M),(20.89M),48M
Purchase of Investments,(556K),(13.5M),(25M),(34.5M),48M
Sale/Maturity of Investments,-,12.45M,-,13.61M,-
Other Uses,556K,-,-,-,(26.94M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(226.9M),(7.12M),(35.17M),(35.99M),(18.57M)
Net Investing Cash Flow Growth,-,96.86%,-393.93%,-2.35%,48.41%
Net Investing Cash Flow / Sales,-87.60%,-2.76%,-13.06%,-12.40%,-6.44%
