Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,380M,1.05B,763M,2.01B,2.37B
Net Income Growth,-,175.00%,-26.99%,163.30%,18.02%
"Depreciation, Depletion & Amortization",649M,706M,675M,618M,624M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,109M,280M,212M,532M,513M
Deferred Taxes,109M,280M,212M,532M,513M
Investment Tax Credit,-,-,-,-,-
Other Funds,342M,71M,62M,23M,42M
Funds from Operations,1.48B,2.1B,1.71B,3.18B,3.55B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(14M),(110M),567M,(569M),(339M)
Receivables,(263M),(8M),(6M),(697M),38M
Accounts Payable,295M,(45M),544M,178M,(90M)
Other Assets/Liabilities,(37M),(44M),(3M),89M,(164M)
Net Operating Cash Flow,1.47B,1.99B,2.28B,2.61B,3.21B
Net Operating Cash Flow Growth,-,35.88%,14.41%,14.66%,22.89%
Net Operating Cash Flow / Sales,34.34%,40.15%,40.87%,42.51%,45.84%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(760M),(1.02B),(1.02B),(958M),(937M)
Capital Expenditures Growth,-,-34.21%,0.10%,5.99%,2.19%
Capital Expenditures / Sales,-17.80%,-20.56%,-18.27%,-15.58%,-13.38%
Capital Expenditures (Fixed Assets),(760M),(1.02B),(1.02B),(958M),(937M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(826M),-,-,-,-
Sale of Fixed Assets & Businesses,(108M),27M,3.19B,210M,43M
Purchase/Sale of Investments,-,-,-,(565M),136M
Purchase of Investments,-,-,-,(640M),(10M)
Sale/Maturity of Investments,-,-,-,75M,146M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(1.69B),(993M),2.17B,(1.31B),(758M)
Net Investing Cash Flow Growth,-,41.38%,318.13%,-160.62%,42.27%
Net Investing Cash Flow / Sales,-39.68%,-20.02%,38.85%,-21.36%,-10.82%
