Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,(21.9M),69.63M,143.09M,52.05M,110.76M
Net Income Growth,-,417.89%,105.52%,-63.62%,112.77%
"Depreciation, Depletion & Amortization",83.62M,118.04M,117.61M,233.83M,138.86M
Depreciation and Depletion,41.88M,43.25M,42.59M,56.69M,44.93M
Amortization of Intangible Assets,41.74M,74.79M,75.02M,177.15M,93.93M
Deferred Taxes & Investment Tax Credit,456K,2.67M,12K,(109.76M),5.3M
Deferred Taxes,456K,2.67M,12K,(109.76M),5.3M
Investment Tax Credit,-,-,-,-,-
Other Funds,31.21M,111.25M,2.92M,(18.11M),22.28M
Funds from Operations,93.38M,301.59M,263.63M,158.02M,277.2M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(13.18M),(130.37M),(19.22M),13.49M,(45.46M)
Receivables,41.73M,(25.8M),5.56M,(73.46M),26.34M
Accounts Payable,(4.61M),4.35M,(10.79M),25.94M,6.49M
Other Assets/Liabilities,(6.75M),(59.59M),2.94M,70.52M,6.76M
Net Operating Cash Flow,80.2M,171.22M,244.41M,171.51M,231.75M
Net Operating Cash Flow Growth,-,113.50%,42.74%,-29.83%,35.12%
Net Operating Cash Flow / Sales,8.28%,14.30%,20.22%,14.17%,20.04%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(56.4M),(76.97M),(81.12M),(73.07M),(115.93M)
Capital Expenditures Growth,-,-36.49%,-5.39%,9.92%,-58.66%
Capital Expenditures / Sales,-5.82%,-6.43%,-6.71%,-6.04%,-10.02%
Capital Expenditures (Fixed Assets),(56.4M),(76.97M),(81.12M),(73.07M),(115.93M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(547.35M),(997K),997K,(3.1M),-
Sale of Fixed Assets & Businesses,217K,170K,4.99M,169.74M,6.52M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(603.53M),(77.8M),(75.13M),93.58M,(109.42M)
Net Investing Cash Flow Growth,-,87.11%,3.43%,224.55%,-216.93%
Net Investing Cash Flow / Sales,-62.32%,-6.50%,-6.21%,7.73%,-9.46%
