Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,-,-,(426M),334M,328M
Net Income Growth,-,-,-,178.40%,-1.80%
"Depreciation, Depletion & Amortization",-,-,-,-,-
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,-,-,(68M),-,-
Deferred Taxes,-,-,(68M),-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,-,-,-,-,-
Funds from Operations,287M,294M,253M,334M,328M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,41M,62M,82M,(561M),73M
Receivables,(43M),19M,155M,(349M),53M
Accounts Payable,153M,133M,43M,(85M),52M
Other Assets/Liabilities,-,-,(3M),-,-
Net Operating Cash Flow,328M,356M,335M,(227M),401M
Net Operating Cash Flow Growth,-,8.54%,-5.90%,-167.76%,276.65%
Net Operating Cash Flow / Sales,15.05%,16.15%,16.57%,-10.31%,17.05%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(23M),(29M),(46M),(27M),(43M)
Capital Expenditures Growth,-,-26.09%,-58.62%,41.30%,-59.26%
Capital Expenditures / Sales,-1.06%,-1.32%,-2.27%,-1.23%,-1.83%
Capital Expenditures (Fixed Assets),(23M),(29M),(46M),(27M),(43M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(1M),(56M),-,-,-
Sale of Fixed Assets & Businesses,5M,-,-,2M,(2M)
Purchase/Sale of Investments,167M,2M,1M,-,1M
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,167M,2M,1M,-,1M
Other Uses,-,-,(3M),(1M),(4M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,147M,(79M),(55M),(26M),(48M)
Net Investing Cash Flow Growth,-,-153.74%,30.38%,52.73%,-84.62%
Net Investing Cash Flow / Sales,6.75%,-3.58%,-2.72%,-1.18%,-2.04%
