Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,256.9M,194.68M,282.25M,307.33M,630.47M
Funds from Operations Growth,-,-24.22%,44.98%,8.89%,105.15%
Changes in Working Capital,(2.16M),5.78M,3.18M,(9.15M),-
Receivables,-,-,-,-,-
Inventories,-,-,-,-,-
Accounts Payable,-,-,-,-,-
Other Assets/Liabilities,(998K),6.61M,1.84M,(9.15M),22.49M
Net Operating Cash Flow,254.74M,200.45M,285.43M,298.17M,652.96M
Net Operating Cash Flow Growth,-,-21.31%,42.39%,4.47%,118.99%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(276K),(130K),(852K),(454K),(232K)
Capital Expenditures Growth,-,52.90%,-555.38%,46.71%,48.90%
Capital Expenditures (Fixed Assets),(276K),(130K),(852K),(454K),(232K)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,(4.57B)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,11.26M,(14.79M),33.93M,(4.03B),(32.48M)
Purchase of Investments,-,(19.16M),(14.45M),(4.03B),(32.53M)
Sale/Maturity of Investments,11.26M,4.37M,48.38M,-,50K
Other Uses,(1.29M),(7.33M),(11.48M),(136K),(6.96M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,9.7M,(22.25M),21.59M,(4.03B),(4.61B)
