Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,13M,185M,356M,505M,754M
Net Income Growth,-,"1,323.08%",92.43%,41.85%,49.31%
"Depreciation, Depletion & Amortization",394M,351M,398M,337M,391M
Depreciation and Depletion,394M,351M,398M,337M,391M
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,13M,37M,43M,38M,136M
Deferred Taxes,13M,37M,43M,38M,136M
Investment Tax Credit,-,-,-,-,-
Other Funds,239M,58M,89M,72M,182M
Funds from Operations,659M,631M,886M,952M,1.46B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,126M,(16M),13M,(1.11B),46M
Receivables,14M,(218M),(215M),(642M),113M
Accounts Payable,71M,225M,72M,81M,19M
Other Assets/Liabilities,(37M),(74M),(51M),(128M),(24M)
Net Operating Cash Flow,785M,615M,899M,(156M),1.51B
Net Operating Cash Flow Growth,-,-21.66%,46.18%,-117.35%,"1,067.31%"
Net Operating Cash Flow / Sales,47.78%,33.74%,39.07%,-6.49%,48.40%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(355M),(498M),(509M),(546M),(663M)
Capital Expenditures Growth,-,-40.28%,-2.21%,-7.27%,-21.43%
Capital Expenditures / Sales,-21.61%,-27.32%,-22.12%,-22.70%,-21.26%
Capital Expenditures (Fixed Assets),(355M),(498M),(509M),(546M),(663M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(70M),(452M),(75M),(74M),(277M)
Sale of Fixed Assets & Businesses,297M,130M,-,24M,4M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(2M),(2M),(1M),-,-
Other Sources,(13M),-,-,1M,(1M)
Net Investing Cash Flow,(130M),(822M),(585M),(596M),(936M)
Net Investing Cash Flow Growth,-,-532.31%,28.83%,-1.88%,-57.05%
Net Investing Cash Flow / Sales,-7.91%,-45.09%,-25.42%,-24.78%,-30.02%
