Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,498.5M,501.48M,480.22M,497.84M,496.97M
Funds from Operations Growth,-,0.60%,-4.24%,3.67%,-0.17%
Changes in Working Capital,23.55M,(101.11M),(28.28M),(220.15M),8.93M
Receivables,(28.94M),(94.6M),(184.88M),(168.79M),(79.52M)
Inventories,-,-,-,-,-
Accounts Payable,52.49M,(6.51M),156.6M,(51.36M),88.45M
Other Assets/Liabilities,-,-,-,-,-
Net Operating Cash Flow,522.05M,400.37M,451.94M,277.69M,505.89M
Net Operating Cash Flow Growth,-,-23.31%,12.88%,-38.56%,82.18%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(572.92M),(666.63M),(772.7M),(518.73M),(548.29M)
Capital Expenditures Growth,-,-16.36%,-15.91%,32.87%,-5.70%
Capital Expenditures (Fixed Assets),(572.92M),(666.63M),(772.7M),(518.73M),(548.29M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(140.82M),-,(23.58M),(20.13M),(77.07M)
Sale of Fixed Assets & Businesses,41.06M,37.86M,15.69M,18.93M,(949K)
Purchase/Sale of Investments,(16.21M),19M,964.67M,(150.2M),(49.75M)
Purchase of Investments,-,-,-,(150.2M),(49.75M)
Sale/Maturity of Investments,(16.21M),19M,964.67M,-,-
Other Uses,(14.15M),-,-,(30.03M),(33.63M)
Other Sources,-,7.63M,-,-,-
Net Investing Cash Flow,(703.05M),(583.31M),133.78M,(700.17M),(709.69M)
