Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,252.8M,242M,352.8M,437.9M,507.2M
Net Income Growth,-,-4.27%,45.79%,24.12%,15.83%
"Depreciation, Depletion & Amortization",272.2M,277.5M,300.6M,293.2M,259.4M
Depreciation and Depletion,41.2M,43.7M,64.9M,59.3M,71.7M
Amortization of Intangible Assets,231M,233.8M,235.7M,233.9M,187.7M
Deferred Taxes & Investment Tax Credit,20.1M,(31.3M),17.3M,1.8M,74.7M
Deferred Taxes,20.1M,(31.3M),17.3M,1.8M,74.7M
Investment Tax Credit,-,-,-,-,-
Other Funds,73.9M,150.6M,74.9M,72.2M,51.3M
Funds from Operations,619M,638.8M,745.6M,805.1M,892.6M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,10.9M,(27.1M),107.8M,(57.4M),(52.2M)
Receivables,(3M),15.1M,55.5M,(142.5M),(72.4M)
Accounts Payable,(900K),4.2M,70.5M,118.9M,152.4M
Other Assets/Liabilities,27.5M,11.6M,(8.8M),49.1M,(42.8M)
Net Operating Cash Flow,629.9M,611.7M,853.4M,747.7M,840.4M
Net Operating Cash Flow Growth,-,-2.89%,39.51%,-12.39%,12.40%
Net Operating Cash Flow / Sales,40.14%,37.08%,48.56%,40.54%,42.80%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(112.7M),(108.2M),(126.3M),(144.6M),(154.2M)
Capital Expenditures Growth,-,3.99%,-16.73%,-14.49%,-6.64%
Capital Expenditures / Sales,-7.18%,-6.56%,-7.19%,-7.84%,-7.85%
Capital Expenditures (Fixed Assets),(86.3M),(78.5M),(90.7M),(114.6M),(121.9M)
Capital Expenditures (Other Assets),(26.4M),(29.7M),(35.6M),(30M),(32.3M)
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,12.2M,-,1.9M,400K
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(112.7M),(96M),(126.3M),(142.7M),(153.8M)
Net Investing Cash Flow Growth,-,14.82%,-31.56%,-12.98%,-7.78%
Net Investing Cash Flow / Sales,-7.18%,-5.82%,-7.19%,-7.74%,-7.83%
