Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,580M,486M,300M,316M,(368M)
Net Income Growth,-,-16.21%,-38.27%,5.33%,-216.46%
"Depreciation, Depletion & Amortization",118M,119M,116M,112M,114M
Depreciation and Depletion,108M,109M,106M,103M,107M
Amortization of Intangible Assets,10M,10M,10M,9M,7M
Deferred Taxes & Investment Tax Credit,-,-,-,-,-
Deferred Taxes,-,-,-,-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,(120M),(27M),-,-,730M
Funds from Operations,578M,578M,416M,428M,476M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(114M),70M,466M,(756M),(328M)
Receivables,(42M),(189M),57M,248M,14M
Accounts Payable,75M,357M,332M,(217M),(24M)
Other Assets/Liabilities,(43M),(126M),(7M),(55M),161M
Net Operating Cash Flow,464M,648M,882M,(328M),148M
Net Operating Cash Flow Growth,-,39.66%,36.11%,-137.19%,145.12%
Net Operating Cash Flow / Sales,8.71%,11.80%,15.17%,-6.67%,2.90%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(111M),(122M),(219M),(87M),(130M)
Capital Expenditures Growth,-,-9.91%,-79.51%,60.27%,-49.43%
Capital Expenditures / Sales,-2.08%,-2.22%,-3.77%,-1.77%,-2.55%
Capital Expenditures (Fixed Assets),(111M),(122M),(219M),(87M),(130M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(393M),(46M),-,-,-
Sale of Fixed Assets & Businesses,298M,1M,(299M),-,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,3M,(3M)
Net Investing Cash Flow,(219M),(167M),(214M),(12M),(130M)
Net Investing Cash Flow Growth,-,23.74%,-28.14%,94.39%,-983.33%
Net Investing Cash Flow / Sales,-4.11%,-3.04%,-3.68%,-0.24%,-2.55%
