Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,62.9M,70.9M,(19.4M),97.3M,50.9M
Net Income Growth,-,12.72%,-127.36%,601.55%,-47.69%
"Depreciation, Depletion & Amortization",23.5M,25.5M,32.1M,36.8M,43.6M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,400K,100K,(5.1M),100K,(19.9M)
Deferred Taxes,400K,100K,(5.1M),100K,(19.9M)
Investment Tax Credit,-,-,-,-,-
Other Funds,62.1M,64.8M,137.6M,34.3M,46.4M
Funds from Operations,148.9M,161.3M,145.2M,168.5M,121M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(87.3M),86M,(39.4M),(97.5M),51.8M
Receivables,(40M),(35.7M),15.1M,(30.1M),(17M)
Accounts Payable,(30M),115.3M,(57.3M),53.5M,42.5M
Other Assets/Liabilities,(4.6M),11.4M,(1.1M),(96M),15.8M
Net Operating Cash Flow,61.6M,247.3M,105.8M,71M,172.8M
Net Operating Cash Flow Growth,-,301.46%,-57.22%,-32.89%,143.38%
Net Operating Cash Flow / Sales,10.35%,38.03%,15.15%,11.29%,24.82%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(101.2M),(108.1M),(80.2M),(101.6M),(91.5M)
Capital Expenditures Growth,-,-6.82%,25.81%,-26.68%,9.94%
Capital Expenditures / Sales,-17.01%,-16.63%,-11.49%,-16.16%,-13.14%
Capital Expenditures (Fixed Assets),(101.2M),(108.1M),(80.2M),(101.6M),(91.5M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(31.6M),1.4M,(3.2M),-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,468.4M,168.7M,(431.9M),(304.7M),(53.4M)
Purchase of Investments,(369.9M),(368.3M),(932.9M),(546.5M),(597.2M)
Sale/Maturity of Investments,838.3M,537M,501M,241.8M,543.8M
Other Uses,(4M),-,4.5M,(2.3M),-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,363.2M,29M,(496.1M),(411.8M),(144.9M)
Net Investing Cash Flow Growth,-,-92.02%,"-1,810.69%",16.99%,64.81%
Net Investing Cash Flow / Sales,61.03%,4.46%,-71.05%,-65.49%,-20.81%
