Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,261M,844M,1.51B,995M,1.94B
Net Income Growth,-,223.37%,79.15%,-34.19%,94.77%
"Depreciation, Depletion & Amortization",536M,578M,577M,489M,528M
Depreciation and Depletion,536M,578M,577M,489M,528M
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,24M,119M,149M,164M,305M
Deferred Taxes,24M,119M,149M,164M,305M
Investment Tax Credit,-,-,-,-,-
Other Funds,255M,16M,(575M),340M,(276M)
Funds from Operations,1.08B,1.56B,1.66B,1.99B,2.5B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,17M,68M,(74M),(143M),198M
Receivables,21M,(374M),(34M),(457M),(346M)
Accounts Payable,72M,469M,(18M),247M,540M
Other Assets/Liabilities,(76M),(27M),(22M),67M,4M
Net Operating Cash Flow,1.09B,1.63B,1.59B,1.85B,2.69B
Net Operating Cash Flow Growth,-,48.67%,-2.22%,16.11%,45.96%
Net Operating Cash Flow / Sales,35.03%,42.75%,37.38%,38.13%,42.96%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(509M),(484M),(515M),(538M),(673M)
Capital Expenditures Growth,-,4.91%,-6.40%,-4.47%,-25.09%
Capital Expenditures / Sales,-16.31%,-12.73%,-12.11%,-11.12%,-10.74%
Capital Expenditures (Fixed Assets),(509M),(484M),(515M),(538M),(673M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(24M),-,-,-,-
Sale of Fixed Assets & Businesses,60M,(16M),358M,26M,9M
Purchase/Sale of Investments,-,-,10M,-,-
Purchase of Investments,-,-,(25M),-,-
Sale/Maturity of Investments,-,-,35M,-,-
Other Uses,-,-,-,(22M),(21M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(473M),(500M),(491M),(534M),(685M)
Net Investing Cash Flow Growth,-,-5.71%,1.80%,-8.76%,-28.28%
Net Investing Cash Flow / Sales,-15.16%,-13.15%,-11.55%,-11.04%,-10.93%
