Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,2.37B,1.49B,1.87B,1.4B,1.65B
Funds from Operations Growth,-,-36.95%,25.12%,-24.89%,17.68%
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(1.07B),371M,1.43B,(2.01B),927M
Net Operating Cash Flow,1.3B,1.86B,3.3B,(607M),2.58B
Net Operating Cash Flow Growth,-,43.38%,77.09%,-118.39%,524.71%
Net Operating Cash Flow / Interest Income,48.13%,62.66%,110.96%,-20.83%,78.57%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,-,-,(950M),-,-
Capital Expenditures (Fixed Assets),-,-,-,-,-
Capital Expenditures (Other Assets),-,-,(950M),-,-
Net Assets from Acquisitions,(10.51B),-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(11.39B),2.09B,(9.63B),(7.85B),(4.46B)
Purchase of Investments,(22.28B),(13.58B),(27.49B),(17.1B),(8.58B)
Sale/Maturity of Investments,10.89B,15.67B,17.86B,9.26B,4.12B
Increase in Loans,378M,(224M),39.44B,(6.44B),(16.79B)
Decrease in Loans,31.34B,1.63B,(36.58B),26.38B,20.98B
Other Uses,(679M),(520M),(1.14B),-,(1.15B)
Other Sources,-,-,-,224M,(224M)
Net Investing Cash Flow,9.14B,2.97B,(8.86B),12.33B,(1.64B)
Net Investing Cash Flow Growth,-,-67.46%,-398.15%,239.05%,-113.27%
Net Investing Cash Flow / Interest Income,338.28%,99.93%,-297.95%,422.96%,-49.86%
