Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,1.13B,256M,1.2B,597M,1.5B
Net Income Growth,-,-77.30%,368.75%,-50.25%,151.59%
"Depreciation, Depletion & Amortization",1.27B,1.28B,1.27B,1.29B,1.29B
Depreciation and Depletion,761M,776M,767M,786M,805M
Amortization of Intangible Assets,505M,499M,502M,501M,485M
Deferred Taxes & Investment Tax Credit,(193M),(492M),726M,257M,(378M)
Deferred Taxes,(193M),(492M),726M,257M,(378M)
Investment Tax Credit,-,-,-,-,-
Other Funds,(1.01B),(698M),1.27B,(1.94B),(1.28B)
Funds from Operations,1.19B,341M,4.47B,204M,1.13B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,276M,2.29B,(4.68B),1.56B,788M
Receivables,(264M),(56M),(1.4B),1.06B,(164M)
Accounts Payable,1.12B,2.07B,(2.58B),1.23B,457M
Other Assets/Liabilities,18M,284M,(115M),(561M),(8M)
Net Operating Cash Flow,1.47B,2.63B,(209M),1.77B,1.92B
Net Operating Cash Flow Growth,-,79.54%,-107.94%,944.50%,8.90%
Net Operating Cash Flow / Sales,8.61%,14.20%,-0.96%,8.72%,8.95%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(938M),(1.11B),(981M),(1.08B),(1.74B)
Capital Expenditures Growth,-,-18.34%,11.62%,-9.99%,-60.80%
Capital Expenditures / Sales,-5.51%,-5.99%,-4.50%,-5.33%,-8.08%
Capital Expenditures (Fixed Assets),(938M),(1.11B),(981M),(1.08B),(1.74B)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(350M),-,-,-
Sale of Fixed Assets & Businesses,-,91M,-,-,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,(6M),6M,(89M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(760M),(1.34B),(979M),(1.04B),(1.86B)
Net Investing Cash Flow Growth,-,-76.58%,27.05%,-5.92%,-79.36%
Net Investing Cash Flow / Sales,-4.46%,-7.24%,-4.49%,-5.12%,-8.66%
