Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,1.43B,1.26B,1.43B,1.13B,1.26B
Net Income Growth,-,-12.10%,13.60%,-20.59%,11.20%
"Depreciation, Depletion & Amortization",284M,308M,290M,330M,275M
Depreciation and Depletion,164M,171M,168M,167M,161M
Amortization of Intangible Assets,120M,137M,122M,163M,114M
Deferred Taxes & Investment Tax Credit,38M,88M,(11M),21M,99M
Deferred Taxes,38M,88M,(11M),21M,99M
Investment Tax Credit,-,-,-,-,-
Other Funds,(507M),(110M),(106M),(3M),65M
Funds from Operations,1.25B,1.54B,1.6B,1.48B,1.7B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,33M,(424M),1.06B,(1.45B),(911M)
Receivables,(270M),(292M),411M,(285M),(619M)
Accounts Payable,345M,(23M),365M,(199M),(41M)
Other Assets/Liabilities,(32M),(226M),48M,(29M),(9M)
Net Operating Cash Flow,1.28B,1.12B,2.66B,36M,789M
Net Operating Cash Flow Growth,-,-12.44%,137.98%,-98.65%,"2,091.67%"
Net Operating Cash Flow / Sales,14.51%,13.21%,30.76%,0.43%,8.81%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(185M),(208M),(281M),(183M),(158M)
Capital Expenditures Growth,-,-12.43%,-35.10%,34.88%,13.66%
Capital Expenditures / Sales,-2.10%,-2.46%,-3.25%,-2.19%,-1.77%
Capital Expenditures (Fixed Assets),(185M),(208M),(281M),(183M),(158M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(24M),(7M),8M,(176M),(2M)
Sale of Fixed Assets & Businesses,-,17M,595M,10M,1M
Purchase/Sale of Investments,433M,(17M),(140M),278M,307M
Purchase of Investments,(661M),(592M),(384M),(223M),(247M)
Sale/Maturity of Investments,1.09B,575M,244M,501M,554M
Other Uses,(23M),23M,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,61M,(104M),286M,(10M),424M
Net Investing Cash Flow Growth,-,-270.49%,375.00%,-103.50%,"4,340.00%"
Net Investing Cash Flow / Sales,0.69%,-1.23%,3.30%,-0.12%,4.74%
