Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,125.2M,131.8M,193.3M,148M,163M
Net Income Growth,-,5.27%,46.66%,-23.44%,10.14%
"Depreciation, Depletion & Amortization",126.3M,122.3M,122.4M,122M,118M
Depreciation and Depletion,53.6M,49.8M,50.1M,49M,46M
Amortization of Intangible Assets,72.7M,72.5M,72.3M,73M,72M
Deferred Taxes & Investment Tax Credit,-,-,88M,-,-
Deferred Taxes,-,-,88M,-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,8.7M,800K,(13.1M),2M,4M
Funds from Operations,260.2M,254.9M,390.6M,272M,285M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(37M),(11M),(76.9M),(111M),(22M)
Receivables,(38.1M),63.7M,(110.9M),93M,(48M)
Accounts Payable,35.4M,(41.3M),67.9M,48M,137M
Other Assets/Liabilities,5.4M,(30.6M),(87.3M),(65M),19M
Net Operating Cash Flow,223.2M,243.9M,313.7M,161M,263M
Net Operating Cash Flow Growth,-,9.27%,28.62%,-48.68%,63.35%
Net Operating Cash Flow / Sales,11.09%,12.79%,15.13%,8.35%,12.84%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(29M),(23M),(51.5M),(20M),(30M)
Capital Expenditures Growth,-,20.69%,-123.91%,61.17%,-50.00%
Capital Expenditures / Sales,-1.44%,-1.21%,-2.48%,-1.04%,-1.46%
Capital Expenditures (Fixed Assets),(29M),(23M),(51.5M),(20M),(30M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(3.7M),-,(29.9M),-,(69M)
Sale of Fixed Assets & Businesses,2.3M,100K,16.7M,2M,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(30.4M),(22.9M),(64.7M),(18M),(99M)
Net Investing Cash Flow Growth,-,24.67%,-182.53%,72.18%,-450.00%
Net Investing Cash Flow / Sales,-1.51%,-1.20%,-3.12%,-0.93%,-4.83%
