Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,295.47M,340.47M,428.44M,507.54M,458.44M
Funds from Operations Growth,-,15.23%,25.84%,18.46%,-9.67%
Extraordinaries,-,-,-,-,-
Changes in Working Capital,240.71M,(260.3M),(50.51M),(384.03M),216.95M
Net Operating Cash Flow,536.17M,80.16M,377.93M,123.51M,675.39M
Net Operating Cash Flow Growth,-,-85.05%,371.44%,-67.32%,446.84%
Net Operating Cash Flow / Interest Income,99.88%,14.43%,62.33%,19.23%,87.19%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(6.57M),(10.61M),(9.65M),(12.73M),(11.14M)
Capital Expenditures (Fixed Assets),(6.57M),(10.61M),(9.65M),(12.73M),(11.14M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(2.53B),(2.23B),(3.81B),(5.01B),(566.93M)
Purchase of Investments,(3.92B),(3.66B),(4.89B),(5.96B),(1.62B)
Sale/Maturity of Investments,1.39B,1.43B,1.07B,942.59M,1.05B
Increase in Loans,(3.82B),(4.5B),(6.27B),(1.88B),(5.92B)
Decrease in Loans,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(6.59B),(6.74B),(10.09B),(6.9B),(6.47B)
Net Investing Cash Flow Growth,-,-2.25%,-49.72%,31.63%,6.28%
Net Investing Cash Flow / Interest Income,"-1,227.91%","-1,212.87%","-1,664.37%","-1,074.40%",-834.78%
