Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,737.71M,778.81M,882.59M,838.45M,852.93M
Funds from Operations Growth,-,5.57%,13.33%,-5.00%,1.73%
Changes in Working Capital,(88.5M),35.26M,(166.53M),3.08M,(48.98M)
Receivables,2.3M,11.45M,(32.26M),(819K),(34.13M)
Inventories,-,-,-,-,-
Accounts Payable,(27.78M),252.85M,(29.41M),(103.81M),(7M)
Other Assets/Liabilities,(63.02M),(229.04M),(104.85M),107.7M,(7.84M)
Net Operating Cash Flow,649.21M,814.07M,716.07M,841.53M,803.95M
Net Operating Cash Flow Growth,-,25.39%,-12.04%,17.52%,-4.47%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(109.96M),(143.56M),(166.27M),(103.3M),(127.99M)
Capital Expenditures Growth,-,-30.56%,-15.81%,37.87%,-23.90%
Capital Expenditures (Fixed Assets),(109.96M),(143.56M),(166.27M),(103.3M),(127.99M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(74.2M),(32.61M),(15.06M),(26.27M),(23.72M)
Sale of Fixed Assets & Businesses,4.24M,3.02M,67.03M,434K,10.65M
Purchase/Sale of Investments,(298.95M),(237.01M),(927.22M),386.73M,(2.11B)
Purchase of Investments,(1.41B),(1.24B),(2.34B),(1.13B),(2.32B)
Sale/Maturity of Investments,1.11B,999.23M,1.41B,1.51B,204.04M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(478.86M),(410.16M),(1.04B),257.59M,(2.22B)
