Item,30-Apr-2021,31-Jul-2021,31-Oct-2021,31-Jan-2022,30-Apr-2022
Net Income before Extraordinaries,160M,288M,261M,212M,188M
Net Income Growth,-,80.00%,-9.38%,-18.77%,-11.32%
"Depreciation, Depletion & Amortization",79M,84M,83M,83M,85M
Depreciation and Depletion,69M,73M,72M,73M,75M
Amortization of Intangible Assets,10M,11M,11M,10M,10M
Deferred Taxes & Investment Tax Credit,30M,38M,20M,11M,8M
Deferred Taxes,30M,38M,20M,11M,8M
Investment Tax Credit,-,-,-,-,-
Other Funds,17M,(136M),27M,9M,45M
Funds from Operations,286M,274M,391M,315M,326M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(16M),(120M),(103M),163M,9M
Receivables,120M,(16M),(137M),120M,98M
Accounts Payable,(41M),(15M),87M,(9M),62M
Other Assets/Liabilities,(36M),(14M),(13M),(10M),(18M)
Net Operating Cash Flow,270M,154M,288M,478M,335M
Net Operating Cash Flow Growth,-,-42.96%,87.01%,65.97%,-29.92%
Net Operating Cash Flow / Sales,13.61%,8.22%,12.88%,21.64%,15.73%
Item,30-Apr-2021,31-Jul-2021,31-Oct-2021,31-Jan-2022,30-Apr-2022
Capital Expenditures,(58M),(85M),(69M),(60M),(50M)
Capital Expenditures Growth,-,-46.55%,18.82%,13.04%,16.67%
Capital Expenditures / Sales,-2.92%,-4.54%,-3.09%,-2.72%,-2.35%
Capital Expenditures (Fixed Assets),(58M),(85M),(69M),(60M),(50M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(1M),-,-,(1M)
Sale of Fixed Assets & Businesses,1M,104M,1M,1M,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(57M),19M,(68M),(57M),(43M)
Net Investing Cash Flow Growth,-,133.33%,-457.89%,16.18%,24.56%
Net Investing Cash Flow / Sales,-2.87%,1.01%,-3.04%,-2.58%,-2.02%
