Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,(58M),393M,5.56B,(170M),(3.15B)
Funds from Operations Growth,-,777.59%,"1,315.78%",-103.06%,"-1,750.59%"
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(1.05B),1.2B,(1.36B),4.94B,(3.06B)
Net Operating Cash Flow,(1.1B),1.59B,4.2B,4.77B,(6.21B)
Net Operating Cash Flow Growth,-,244.24%,164.17%,13.47%,-230.15%
Net Operating Cash Flow / Interest Income,-236.19%,326.69%,870.19%,915.36%,-881.68%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(269M),(213M),(349M),(209M),(278M)
Capital Expenditures (Fixed Assets),(197M),(197M),(255M),(138M),(182M)
Capital Expenditures (Other Assets),(72M),(16M),(94M),(71M),(96M)
Net Assets from Acquisitions,(43M),(89M),-,(3M),3M
Sale of Fixed Assets & Businesses,-,-,13M,-,-
Purchase/Sale of Investments,(4.72B),(904M),(2.78B),(3.87B),4B
Purchase of Investments,(16.8B),(13.43B),(16.38B),(15.81B),(4.69B)
Sale/Maturity of Investments,12.08B,12.53B,13.59B,11.94B,8.68B
Increase in Loans,876M,(2.05B),94M,(2.65B),(337M)
Decrease in Loans,(5.79B),5.82B,1.3B,2.39B,14.18B
Other Uses,-,-,-,-,-
Other Sources,116M,52M,(8M),11M,46M
Net Investing Cash Flow,(9.83B),2.61B,(1.73B),(4.33B),17.61B
Net Investing Cash Flow Growth,-,126.56%,-166.32%,-150.26%,506.46%
Net Investing Cash Flow / Interest Income,"-2,104.28%",535.93%,-358.39%,-831.48%,"2,501.14%"
