Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,5.15B,5.22B,4.18B,6.41B,6.23B
Funds from Operations Growth,-,1.36%,-19.90%,53.46%,-2.88%
Extraordinaries,-,-,-,-,-
Net Operating Cash Flow,5.54B,7.58B,3.22B,5.32B,6.87B
Net Operating Cash Flow Growth,-,36.82%,-57.55%,65.29%,29.18%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(562M),(629M),(695M),(555M),(657M)
Capital Expenditures Growth,-,-11.92%,-10.49%,20.14%,-18.38%
Capital Expenditures (Fixed Assets),(562M),(629M),(695M),(555M),(657M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(4.79B),(85M),(94M),(1.23B),(6.02B)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(1.08B),(913M),1.86B,(1.63B),(1.73B)
Purchase of Investments,(4.24B),(3.98B),(4.31B),(4.98B),(3.92B)
Sale/Maturity of Investments,3.16B,3.07B,6.17B,3.35B,2.19B
Increase in Loans,-,-,-,-,-
Decrease in Loans,-,-,-,-,-
Other Uses,(416M),(252M),(354M),(255M),(277M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(6.84B),(1.88B),716M,(3.67B),(8.68B)
Net Investing Cash Flow Growth,-,72.53%,138.11%,-612.99%,-136.43%
