Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,1.33B,1.72B,1.36B,1.9B,1.04B
Net Income Growth,-,29.45%,-21.18%,40.21%,-45.48%
"Depreciation, Depletion & Amortization",483M,528M,568M,489M,507M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,41M,17M,(267M),48M,15M
Deferred Taxes,41M,17M,(267M),48M,15M
Investment Tax Credit,-,-,-,-,-
Other Funds,17M,(483M),233M,61M,(39M)
Funds from Operations,1.87B,1.79B,1.89B,2.5B,1.52B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,523M,180M,388M,(811M),100M
Receivables,82M,61M,(254M),(222M),536M
Accounts Payable,314M,(149M),372M,(519M),704M
Other Assets/Liabilities,(18M),(65M),(24M),19M,(118M)
Net Operating Cash Flow,2.4B,1.97B,2.28B,1.69B,1.62B
Net Operating Cash Flow Growth,-,-17.95%,16.03%,-25.83%,-4.14%
Net Operating Cash Flow / Sales,42.87%,31.75%,38.42%,26.56%,26.23%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(433M),(541M),(771M),(723M),(863M)
Capital Expenditures Growth,-,-24.94%,-42.51%,6.23%,-19.36%
Capital Expenditures / Sales,-7.75%,-8.74%,-12.99%,-11.36%,-13.96%
Capital Expenditures (Fixed Assets),(433M),(541M),(771M),(723M),(863M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(33M),-,-,-,-
Sale of Fixed Assets & Businesses,47M,197M,(103M),47M,47M
Purchase/Sale of Investments,-,-,-,(9M),(25M)
Purchase of Investments,-,-,-,(9M),(25M)
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(10M),(12M),(38M),(2M),(4M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(418M),(351M),(686M),(667M),(769M)
Net Investing Cash Flow Growth,-,16.03%,-95.44%,2.77%,-15.29%
Net Investing Cash Flow / Sales,-7.48%,-5.67%,-11.56%,-10.48%,-12.44%
