Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,336.45M,271.18M,189.1M,245.43M,280.51M
Net Income Growth,-,-19.40%,-30.27%,29.79%,14.29%
"Depreciation, Depletion & Amortization",148.47M,148.62M,143.41M,141.42M,141.57M
Depreciation and Depletion,134.56M,140.56M,-,134.24M,134.74M
Amortization of Intangible Assets,7.34M,7.25M,-,7.17M,6.83M
Deferred Taxes & Investment Tax Credit,(40.27M),(15.77M),47.38M,13.99M,(15.37M)
Deferred Taxes,(40.27M),(15.77M),47.38M,13.99M,(15.37M)
Investment Tax Credit,-,-,-,-,-
Other Funds,9.8M,5.44M,13.91M,6.19M,8.95M
Funds from Operations,454.44M,409.47M,393.8M,407.03M,415.67M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(116.05M),89.27M,(181.42M),(352.07M),(267.96M)
Receivables,(158.39M),21.2M,68.91M,(225.92M),(92.06M)
Accounts Payable,156.24M,102.65M,(20.84M),39.91M,136.17M
Other Assets/Liabilities,(39.31M),112.02M,(41M),(24.71M),(18.72M)
Net Operating Cash Flow,338.39M,498.74M,212.38M,54.95M,147.71M
Net Operating Cash Flow Growth,-,47.39%,-57.42%,-74.13%,168.78%
Net Operating Cash Flow / Sales,11.46%,17.70%,7.69%,1.82%,4.68%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(112.7M),(147.74M),(300.94M),(129.47M),(150.57M)
Capital Expenditures Growth,-,-31.09%,-103.70%,56.98%,-16.30%
Capital Expenditures / Sales,-3.82%,-5.24%,-10.90%,-4.29%,-4.78%
Capital Expenditures (Fixed Assets),(112.7M),(147.74M),(300.94M),(129.47M),(150.57M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(70.85M),(46.78M),951K,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,117.48M,661.07M,(323M),13M,45M
Purchase of Investments,(2.52M),(77.02M),(433M),(933M),(830M)
Sale/Maturity of Investments,120M,738.09M,110M,946M,875M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,4.77M,442.48M,(670.72M),(115.52M),(105.57M)
Net Investing Cash Flow Growth,-,"9,170.44%",-251.58%,82.78%,8.61%
Net Investing Cash Flow / Sales,0.16%,15.71%,-24.30%,-3.83%,-3.35%
