Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,868.1M,858M,917.5M,679.2M,704.8M
Funds from Operations Growth,-,-1.16%,6.93%,-25.97%,3.77%
Changes in Working Capital,71.8M,176.4M,(462.6M),238M,(181.2M)
Receivables,-,-,-,-,-
Inventories,-,-,-,-,-
Accounts Payable,-,-,-,-,-
Other Assets/Liabilities,71.8M,176.4M,(462.6M),238M,(181.2M)
Net Operating Cash Flow,939.9M,1.03B,454.9M,917.2M,523.6M
Net Operating Cash Flow Growth,-,10.05%,-56.02%,101.63%,-42.91%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(63M),(56.9M),(60.4M),(54.9M),(67.9M)
Capital Expenditures Growth,-,9.68%,-6.15%,9.11%,-23.68%
Capital Expenditures (Fixed Assets),(63M),(56.9M),(60.4M),(54.9M),(67.9M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(16.9M),28.6M,(2.45B),(5.9M),(7.6M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,95.7M,55.9M,1.16B,(165M),(75.4M)
Purchase of Investments,(150.6M),231.4M,(133M),(242M),(137.2M)
Sale/Maturity of Investments,246.3M,(175.5M),1.29B,77M,61.8M
Other Uses,-,-,-,-,-
Other Sources,4.1M,2.2M,17.1M,5.7M,(5.3M)
Net Investing Cash Flow,19.9M,29.8M,(1.34B),140.1M,48.2M
