Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,197M,190M,96M,234M,204M
Net Income Growth,-,-3.55%,-49.47%,143.75%,-12.82%
"Depreciation, Depletion & Amortization",80M,78M,81M,76M,71M
Depreciation and Depletion,51M,50M,52M,49M,47M
Amortization of Intangible Assets,29M,28M,29M,27M,24M
Deferred Taxes & Investment Tax Credit,(13M),(5M),(24M),326M,(17M)
Deferred Taxes,(13M),(5M),(24M),326M,(17M)
Investment Tax Credit,-,-,-,-,-
Other Funds,11M,13M,73M,(118M),7M
Funds from Operations,275M,276M,226M,518M,265M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(174M),138M,168M,(790M),(443M)
Receivables,(172M),6M,174M,14M,(191M)
Accounts Payable,72M,140M,(17M),25M,81M
Other Assets/Liabilities,-,-,-,-,-
Net Operating Cash Flow,101M,414M,394M,(272M),(178M)
Net Operating Cash Flow Growth,-,309.90%,-4.83%,-169.04%,34.56%
Net Operating Cash Flow / Sales,3.73%,14.85%,14.05%,-11.39%,-7.02%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(60M),(67M),(108M),(70M),(70M)
Capital Expenditures Growth,-,-11.67%,-61.19%,35.19%,0.00%
Capital Expenditures / Sales,-2.21%,-2.40%,-3.85%,-2.93%,-2.76%
Capital Expenditures (Fixed Assets),(60M),(67M),(108M),(70M),(70M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(4M),(22M),(2M),-,-
Sale of Fixed Assets & Businesses,-,-,-,620M,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(55M),(97M),(90M),559M,(60M)
Net Investing Cash Flow Growth,-,-76.36%,7.22%,721.11%,-110.73%
Net Investing Cash Flow / Sales,-2.03%,-3.48%,-3.21%,23.41%,-2.37%
