Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,661M,316M,419M,52M,443M
Net Income Growth,-,-52.19%,32.59%,-87.59%,751.92%
"Depreciation, Depletion & Amortization",208M,218M,224M,208M,201M
Depreciation and Depletion,96M,103M,106M,102M,99M
Amortization of Intangible Assets,112M,115M,118M,106M,102M
Deferred Taxes & Investment Tax Credit,(19M),30M,(32M),(65M),(144M)
Deferred Taxes,(19M),30M,(32M),(65M),(144M)
Investment Tax Credit,-,-,-,-,-
Other Funds,(53M),(212M),(144M),387M,115M
Funds from Operations,797M,352M,467M,582M,615M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,46M,169M,(79M),(650M),(128M)
Receivables,(324M),14M,(75M),(231M),(331M)
Accounts Payable,344M,(41M),333M,156M,299M
Other Assets/Liabilities,57M,(151M),(44M),(181M),(53M)
Net Operating Cash Flow,843M,521M,388M,(68M),487M
Net Operating Cash Flow Growth,-,-38.20%,-25.53%,-117.53%,816.18%
Net Operating Cash Flow / Sales,13.29%,8.15%,6.62%,-1.12%,7.36%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(127M),(228M),(135M),(125M),(170M)
Capital Expenditures Growth,-,-79.53%,40.79%,7.41%,-36.00%
Capital Expenditures / Sales,-2.00%,-3.57%,-2.30%,-2.05%,-2.57%
Capital Expenditures (Fixed Assets),(127M),(228M),(135M),(125M),(170M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(697M),(32M),(108M),(16M),(112M)
Sale of Fixed Assets & Businesses,22M,48M,23M,28M,3M
Purchase/Sale of Investments,(1M),(6M),2M,(1M),-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,(1M),(6M),2M,(1M),-
Other Uses,-,-,-,-,-
Other Sources,(1M),(1M),5M,(1M),47M
Net Investing Cash Flow,(767M),(218M),(218M),(114M),(256M)
Net Investing Cash Flow Growth,-,71.58%,0.00%,47.71%,-124.56%
Net Investing Cash Flow / Sales,-12.10%,-3.41%,-3.72%,-1.87%,-3.87%
