Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,(77M),16M,336M,80M,(837M)
Net Income Growth,-,120.78%,"2,000.00%",-76.19%,"-1,146.25%"
"Depreciation, Depletion & Amortization",278M,262M,273M,277M,274M
Depreciation and Depletion,213M,203M,213M,222M,219M
Amortization of Intangible Assets,65M,59M,60M,55M,55M
Deferred Taxes & Investment Tax Credit,-,24M,109M,-,-
Deferred Taxes,-,24M,109M,-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,49M,139M,(124M),(11M),621M
Funds from Operations,250M,441M,594M,346M,58M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,256M,(25M),180M,(274M),263M
Receivables,(74M),41M,(434M),(204M),(156M)
Accounts Payable,82M,(81M),256M,74M,111M
Other Assets/Liabilities,217M,(17M),339M,61M,511M
Net Operating Cash Flow,506M,416M,774M,72M,321M
Net Operating Cash Flow Growth,-,-17.79%,86.06%,-90.70%,345.83%
Net Operating Cash Flow / Sales,9.84%,8.17%,14.02%,1.49%,6.36%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(171M),(198M),(266M),(268M),(226M)
Capital Expenditures Growth,-,-15.79%,-34.34%,-0.75%,15.67%
Capital Expenditures / Sales,-3.33%,-3.89%,-4.82%,-5.54%,-4.48%
Capital Expenditures (Fixed Assets),(171M),(198M),(266M),(268M),(226M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,(179M),-,-
Sale of Fixed Assets & Businesses,50M,87M,207M,91M,52M
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,(89M),10M
Other Sources,-,-,-,-,-
Net Investing Cash Flow,44M,(82M),(251M),(266M),(164M)
Net Investing Cash Flow Growth,-,-286.36%,-206.10%,-5.98%,38.35%
Net Investing Cash Flow / Sales,0.86%,-1.61%,-4.55%,-5.50%,-3.25%
