Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,692M,745M,812M,635M,849M
Funds from Operations Growth,-,7.66%,8.99%,-21.80%,33.70%
Extraordinaries,-,-,-,-,-
Changes in Working Capital,126M,18M,(379M),(523M),73M
Net Operating Cash Flow,818M,763M,433M,112M,922M
Net Operating Cash Flow Growth,-,-6.72%,-43.25%,-74.13%,723.21%
Net Operating Cash Flow / Interest Income,61.83%,59.06%,33.46%,8.69%,62.98%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(180M),(176M),(256M),(234M),(139M)
Capital Expenditures (Fixed Assets),(89M),(75M),(85M),(95M),(87M)
Capital Expenditures (Other Assets),(91M),(101M),(171M),(139M),(52M)
Net Assets from Acquisitions,-,(727M),(1M),-,(918M)
Sale of Fixed Assets & Businesses,2M,22M,8M,-,47M
Purchase/Sale of Investments,1.65B,(1.77B),(1.3B),2.24B,5.83B
Purchase of Investments,(1.95B),(3.71B),(3.19B),(14.42B),(10.91B)
Sale/Maturity of Investments,3.6B,1.94B,1.88B,16.66B,16.75B
Increase in Loans,47M,442M,(3.24B),(3.5B),(2.65B)
Decrease in Loans,863M,(35M),51M,1.44B,95M
Other Uses,-,-,-,-,-
Other Sources,4M,5M,4M,19M,12M
Net Investing Cash Flow,2.38B,(2.24B),(4.73B),(42M),2.28B
Net Investing Cash Flow Growth,-,-193.95%,-111.62%,99.11%,"5,528.57%"
Net Investing Cash Flow / Interest Income,179.97%,-173.14%,-365.84%,-3.26%,155.74%
