Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,334M,169M,291M,121M,280M
Net Income Growth,-,-49.40%,72.19%,-58.42%,131.40%
"Depreciation, Depletion & Amortization",971M,1.06B,1.03B,1.01B,975M
Depreciation and Depletion,-,-,-,378M,371M
Amortization of Intangible Assets,-,-,-,635M,604M
Deferred Taxes & Investment Tax Credit,109M,(122M),(46M),(112M),(274M)
Deferred Taxes,109M,(122M),(46M),(112M),(274M)
Investment Tax Credit,-,-,-,-,-
Other Funds,(129M),277M,77M,122M,120M
Funds from Operations,1.29B,1.38B,1.36B,1.14B,1.1B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(257M),452M,(243M),(248M),(77M)
Receivables,48M,(58M),(323M),62M,52M
Accounts Payable,139M,145M,273M,22M,115M
Other Assets/Liabilities,(444M),365M,(193M),(332M),(244M)
Net Operating Cash Flow,1.03B,1.83B,1.11B,896M,1.02B
Net Operating Cash Flow Growth,-,78.31%,-39.28%,-19.50%,14.29%
Net Operating Cash Flow / Sales,29.58%,52.27%,30.31%,25.66%,27.53%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(315M),(264M),(374M),(412M),(340M)
Capital Expenditures Growth,-,16.19%,-41.67%,-10.16%,17.48%
Capital Expenditures / Sales,-9.06%,-7.53%,-10.19%,-11.80%,-9.14%
Capital Expenditures (Fixed Assets),(74M),(50M),(127M),(108M),(65M)
Capital Expenditures (Other Assets),(241M),(214M),(247M),(304M),(275M)
Net Assets from Acquisitions,-,-,(767M),-,-
Sale of Fixed Assets & Businesses,367M,3M,-,-,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,(54M),(13M),(33M),-,(22M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(2M),(274M),(1.17B),(290M),161M
Net Investing Cash Flow Growth,-,"-13,600.00%",-328.47%,75.30%,155.52%
Net Investing Cash Flow / Sales,-0.06%,-7.81%,-31.97%,-8.30%,4.33%
