Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,193.79M,247.05M,230.1M,270.35M,348.19M
Net Income Growth,-,27.49%,-6.86%,17.49%,28.79%
"Depreciation, Depletion & Amortization",22.94M,22.41M,22.64M,22.49M,23.26M
Depreciation and Depletion,16.74M,16.28M,(9.42M),16.45M,17.31M
Amortization of Intangible Assets,6.2M,6.13M,32.05M,6.03M,5.96M
Deferred Taxes & Investment Tax Credit,(6.34M),(9.21M),(98.51M),(2.92M),(2.93M)
Deferred Taxes,(6.34M),(9.21M),(98.51M),(2.92M),(2.93M)
Investment Tax Credit,-,-,-,-,-
Other Funds,29.31M,43.82M,40.95M,21.36M,(4.87M)
Funds from Operations,239.69M,304.07M,195.18M,311.27M,363.65M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(90.4M),(377.56M),(119.32M),(325.2M),(98.39M)
Receivables,(279.48M),(573.15M),(257.06M),(424.03M),45.38M
Accounts Payable,200.64M,188.16M,64.99M,143.98M,(106.77M)
Other Assets/Liabilities,(64.43M),(123.86M),(42.3M),(64.7M),(16.72M)
Net Operating Cash Flow,149.29M,(73.5M),75.86M,(13.93M),265.26M
Net Operating Cash Flow Growth,-,-149.23%,203.21%,-118.36%,"2,004.49%"
Net Operating Cash Flow / Sales,2.70%,-1.17%,1.17%,-0.20%,3.90%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(16.33M),(22.73M),(18.36M),(26.23M),(43.17M)
Capital Expenditures Growth,-,-39.17%,19.23%,-42.88%,-64.60%
Capital Expenditures / Sales,-0.30%,-0.36%,-0.28%,-0.38%,-0.64%
Capital Expenditures (Fixed Assets),(7.42M),(13.65M),(7.69M),(10.05M),(26.74M)
Capital Expenditures (Other Assets),(8.91M),(9.08M),(10.66M),(16.18M),(16.44M)
Net Assets from Acquisitions,(14.75M),-,(1K),-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(31.08M),(22.73M),(18.36M),(23.98M),17.78M
Net Investing Cash Flow Growth,-,26.87%,19.23%,-30.62%,174.16%
Net Investing Cash Flow / Sales,-0.56%,-0.36%,-0.28%,-0.35%,0.26%
