Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,186M,419M,95M,111M,259M
Net Income Growth,-,125.27%,-77.33%,16.84%,133.33%
"Depreciation, Depletion & Amortization",263M,272M,290M,274M,284M
Depreciation and Depletion,83M,88M,98M,76M,80M
Amortization of Intangible Assets,180M,184M,192M,198M,204M
Deferred Taxes & Investment Tax Credit,-,-,-,-,-
Deferred Taxes,-,-,-,-,-
Investment Tax Credit,-,-,-,-,-
Other Funds,(56M),(13M),128M,239M,116M
Funds from Operations,393M,678M,513M,624M,659M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,249M,(211M),(35M),(682M),(353M)
Receivables,(28M),14M,(148M),(66M),(96M)
Accounts Payable,197M,88M,133M,(368M),(81M)
Other Assets/Liabilities,65M,(98M),11M,(140M),(104M)
Net Operating Cash Flow,642M,467M,478M,(58M),306M
Net Operating Cash Flow Growth,-,-27.26%,2.36%,-112.13%,627.59%
Net Operating Cash Flow / Sales,20.86%,15.93%,15.29%,-1.92%,9.43%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(106M),(107M),(266M),(121M),(105M)
Capital Expenditures Growth,-,-0.94%,-148.60%,54.51%,13.22%
Capital Expenditures / Sales,-3.44%,-3.65%,-8.51%,-4.00%,-3.24%
Capital Expenditures (Fixed Assets),(106M),(107M),(266M),(121M),(105M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(1.31B),(244M),(1.47B),-
Sale of Fixed Assets & Businesses,3M,3M,29M,13M,1M
Purchase/Sale of Investments,67M,186M,83M,(15M),1M
Purchase of Investments,(17M),(21M),51M,(15M),1M
Sale/Maturity of Investments,84M,207M,32M,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,1M,(1M)
Net Investing Cash Flow,-,(1.21B),(461M),(1.57B),(29M)
Net Investing Cash Flow Growth,-,-,61.81%,-241.43%,98.16%
Net Investing Cash Flow / Sales,-,-41.17%,-14.74%,-52.02%,-0.89%
