Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,252.79M,259.15M,253.93M,210.82M,342.49M
Funds from Operations Growth,-,2.52%,-2.01%,-16.98%,62.45%
Extraordinaries,-,-,-,-,-
Net Operating Cash Flow,560.36M,950.21M,679.79M,484.9M,547.83M
Net Operating Cash Flow Growth,-,69.57%,-28.46%,-28.67%,12.98%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(37.4M),(5.29M),(13.08M),(9.11M),(12.91M)
Capital Expenditures Growth,-,85.87%,-147.42%,30.30%,-41.69%
Capital Expenditures (Fixed Assets),(37.4M),(5.29M),(13.08M),(9.11M),(12.91M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,(49.57M),-
Sale of Fixed Assets & Businesses,-,-,-,906.79M,-
Purchase/Sale of Investments,(135.11M),(715.19M),(782.91M),(414.19M),(1.14B)
Purchase of Investments,(2.25B),(2.37B),(2.4B),(2.3B),(2.84B)
Sale/Maturity of Investments,2.12B,1.66B,1.62B,1.89B,1.7B
Increase in Loans,-,-,-,-,-
Decrease in Loans,-,-,-,-,-
Other Uses,-,-,(17.98M),(13.42M),(129.38M)
Other Sources,(86.02M),45.01M,(110.77M),98.08M,(28.24M)
Net Investing Cash Flow,(258.54M),(675.46M),(924.73M),518.56M,(1.31B)
Net Investing Cash Flow Growth,-,-161.26%,-36.90%,156.08%,-352.33%
