Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,1.35B,1.45B,607.43M,1.6B,1.44B
Net Income Growth,-,7.10%,-58.08%,162.98%,-9.80%
"Depreciation, Depletion & Amortization",2.85B,3.03B,3.81B,3.24B,3.34B
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,51.13M,50.97M,(62.28M),(68.91M),(115.82M)
Deferred Taxes,51.13M,50.97M,(62.28M),(68.91M),(115.82M)
Investment Tax Credit,-,-,-,-,-
Other Funds,(4.14B),(4.63B),(4.73B),(3.87B),(4.44B)
Funds from Operations,113.18M,(101.34M),(374.58M),897.55M,225.45M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(176.94M),183.72M,(28.7M),25.29M,(122.7M)
Receivables,-,-,-,-,-
Accounts Payable,72.31M,24.84M,185.28M,(215.44M),(122.05M)
Other Assets/Liabilities,(77.82M),(110.89M),(118.07M),(110.03M),238.06M
Net Operating Cash Flow,(63.76M),82.38M,(403.27M),922.84M,102.75M
Net Operating Cash Flow Growth,-,229.20%,-589.53%,328.84%,-88.87%
Net Operating Cash Flow / Sales,-0.87%,1.10%,-5.23%,11.73%,1.29%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(111.28M),(188.63M),(165.98M),(121.16M),(90.02M)
Capital Expenditures Growth,-,-69.51%,12.01%,27.00%,25.70%
Capital Expenditures / Sales,-1.52%,-2.52%,-2.15%,-1.54%,-1.13%
Capital Expenditures (Fixed Assets),(110.28M),(167.33M),(165.98M),(121.16M),(90.02M)
Capital Expenditures (Other Assets),(1M),(21.3M),-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,(788.35M),(124.52M),(68.88M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(111.28M),(188.63M),(954.33M),(245.68M),(158.89M)
Net Investing Cash Flow Growth,-,-69.51%,-405.92%,74.26%,35.32%
Net Investing Cash Flow / Sales,-1.52%,-2.52%,-12.38%,-3.12%,-1.99%
