Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,317M,259.04M,286.14M,211.59M,257.87M
Net Income Growth,-,-18.28%,10.46%,-26.05%,21.87%
"Depreciation, Depletion & Amortization",37.79M,39.08M,41.06M,41.21M,41.64M
Depreciation and Depletion,24.79M,26.5M,28.23M,28.98M,30M
Amortization of Intangible Assets,13M,12.58M,12.84M,12.23M,11.64M
Deferred Taxes & Investment Tax Credit,5.06M,2.8M,(13.73M),(26M),(40.39M)
Deferred Taxes,5.06M,2.8M,(13.73M),(26M),(40.39M)
Investment Tax Credit,-,-,-,-,-
Other Funds,27.21M,35.44M,35.8M,18.46M,41.62M
Funds from Operations,387.06M,336.36M,349.28M,245.27M,300.75M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(157.38M),(90.93M),(180.31M),(59.64M),(220.91M)
Receivables,(177.6M),93.1M,(216.13M),238.13M,(115.71M)
Accounts Payable,47.61M,13.46M,51.34M,(61.94M),32.11M
Other Assets/Liabilities,45.63M,(2.6M),103.62M,(122.59M),47.76M
Net Operating Cash Flow,229.68M,245.42M,168.96M,185.63M,79.84M
Net Operating Cash Flow Growth,-,6.85%,-31.15%,9.87%,-56.99%
Net Operating Cash Flow / Sales,17.31%,20.59%,12.14%,15.83%,6.43%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(110.06M),(41.66M),(120.22M),(60.26M),(75.42M)
Capital Expenditures Growth,-,62.15%,-188.60%,49.87%,-25.16%
Capital Expenditures / Sales,-8.29%,-3.49%,-8.64%,-5.14%,-6.08%
Capital Expenditures (Fixed Assets),(109.65M),(41.42M),(119.69M),(59.72M),(75.08M)
Capital Expenditures (Other Assets),(410K),(238K),(534K),(547K),(340K)
Net Assets from Acquisitions,-,-,(4.28M),(10.83M),-
Sale of Fixed Assets & Businesses,8K,18K,9K,1.13M,541K
Purchase/Sale of Investments,16.14M,(72.05M),(39.17M),(65.92M),(186.39M)
Purchase of Investments,(350.76M),(326.43M),(426.92M),(497.53M),(375.58M)
Sale/Maturity of Investments,366.9M,254.38M,387.75M,431.6M,189.19M
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(93.91M),(113.69M),(163.66M),(135.88M),(261.27M)
Net Investing Cash Flow Growth,-,-21.05%,-43.96%,16.98%,-92.28%
Net Investing Cash Flow / Sales,-7.08%,-9.54%,-11.76%,-11.59%,-21.06%
