Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,285.63M,319.19M,216.26M,212.28M,68.88M
Net Income Growth,-,11.75%,-32.25%,-1.84%,-67.55%
"Depreciation, Depletion & Amortization",89.83M,89.4M,92.33M,89.85M,85.72M
Depreciation and Depletion,52.45M,52.76M,53.83M,51.91M,52.02M
Amortization of Intangible Assets,37.39M,36.64M,38.5M,37.94M,33.7M
Deferred Taxes & Investment Tax Credit,2M,(4.23M),39.8M,(5.69M),(19.87M)
Deferred Taxes,2M,(4.23M),39.8M,(5.69M),(19.87M)
Investment Tax Credit,-,-,-,-,-
Other Funds,15.75M,31.31M,32.88M,66.46M,40.83M
Funds from Operations,393.21M,435.67M,381.27M,362.9M,175.56M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(51.64M),(190.84M),(264.31M),(17.02M),97.45M
Receivables,(35.75M),(167.57M),32.81M,62.62M,33.77M
Accounts Payable,54.45M,188.19M,(199.84M),(8.85M),26.51M
Other Assets/Liabilities,(10.02M),(184.63M),5.83M,(13.02M),127.31M
Net Operating Cash Flow,341.57M,244.83M,116.97M,345.88M,273.01M
Net Operating Cash Flow Growth,-,-28.32%,-52.23%,195.71%,-21.07%
Net Operating Cash Flow / Sales,30.76%,19.50%,10.50%,29.66%,26.37%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(65.25M),(47.31M),(50.43M),(50.47M),(43.45M)
Capital Expenditures Growth,-,27.49%,-6.60%,-0.08%,13.91%
Capital Expenditures / Sales,-5.88%,-3.77%,-4.53%,-4.33%,-4.20%
Capital Expenditures (Fixed Assets),(65.25M),(47.31M),(50.43M),(50.47M),(43.45M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(166.82M),-,(222.37M),56K,(95K)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(227.96M),(39.64M),(284.58M),(43.78M),(38.89M)
Net Investing Cash Flow Growth,-,82.61%,-618.00%,84.62%,11.16%
Net Investing Cash Flow / Sales,-20.53%,-3.16%,-25.55%,-3.75%,-3.76%
