Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,16M,184M,649M,1.3B,966M
Net Income Growth,-,"1,050.00%",252.72%,100.92%,-25.92%
"Depreciation, Depletion & Amortization",554M,584M,540M,431M,442M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,(3M),(25M),5M,(548M),229M
Deferred Taxes,(3M),(25M),5M,(548M),229M
Investment Tax Credit,-,-,-,-,-
Other Funds,140M,42M,(250M),35M,(44M)
Funds from Operations,707M,785M,944M,1.22B,1.59B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(52M),31M,85M,(155M),85M
Receivables,(78M),(60M),(76M),(307M),(69M)
Accounts Payable,20M,107M,141M,101M,177M
Other Assets/Liabilities,6M,(17M),20M,53M,(9M)
Net Operating Cash Flow,655M,816M,1.03B,1.07B,1.68B
Net Operating Cash Flow Growth,-,24.58%,26.10%,3.69%,57.26%
Net Operating Cash Flow / Sales,52.23%,56.75%,59.41%,60.59%,77.40%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(274M),(289M),(274M),(332M),(355M)
Capital Expenditures Growth,-,-5.47%,5.19%,-21.17%,-6.93%
Capital Expenditures / Sales,-21.85%,-20.10%,-15.82%,-18.85%,-16.37%
Capital Expenditures (Fixed Assets),(274M),(289M),(274M),(332M),(355M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,(47M),-,-
Sale of Fixed Assets & Businesses,12M,14M,(7M),2M,4M
Purchase/Sale of Investments,6M,9M,46M,7M,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,6M,9M,46M,7M,-
Other Uses,-,1M,-,-,-
Other Sources,-,-,1M,22M,2M
Net Investing Cash Flow,(256M),(265M),(282M),(323M),(351M)
Net Investing Cash Flow Growth,-,-3.52%,-6.42%,-14.54%,-8.67%
Net Investing Cash Flow / Sales,-20.41%,-18.43%,-16.28%,-18.34%,-16.19%
