Item,31-May-2021,31-Aug-2021,30-Nov-2021,28-Feb-2022,31-May-2022
Net Income before Extraordinaries,368.5M,230.9M,193.2M,247M,281.7M
Net Income Growth,-,-37.34%,-16.33%,27.85%,14.05%
"Depreciation, Depletion & Amortization",89.1M,89M,92.1M,94.3M,93M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,181.5M,(5.4M),12.9M,2.5M,(33.7M)
Deferred Taxes,181.5M,(5.4M),12.9M,2.5M,(33.7M)
Investment Tax Credit,-,-,-,-,-
Other Funds,16.6M,28.4M,8M,7.3M,16.7M
Funds from Operations,655.7M,342.9M,306.2M,351.1M,357.7M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,(209.7M),(162.6M),(7.7M),84.1M,(7.1M)
Receivables,(24.2M),800K,(1.7M),16.5M,(19.5M)
Accounts Payable,66.4M,14.7M,22.1M,(5.1M),11.5M
Other Assets/Liabilities,11.1M,(142.4M),(11.1M),73.6M,18.9M
Net Operating Cash Flow,446M,180.3M,298.5M,435.2M,350.6M
Net Operating Cash Flow Growth,-,-59.57%,65.56%,45.80%,-19.44%
Net Operating Cash Flow / Sales,19.57%,7.82%,13.14%,17.77%,13.47%
Item,31-May-2021,31-Aug-2021,30-Nov-2021,28-Feb-2022,31-May-2022
Capital Expenditures,(82.4M),(88.2M),(96.9M),(108.8M),(108.6M)
Capital Expenditures Growth,-,-7.04%,-9.86%,-12.28%,0.18%
Capital Expenditures / Sales,-3.62%,-3.82%,-4.26%,-4.44%,-4.17%
Capital Expenditures (Fixed Assets),(82.4M),(88.2M),(96.9M),(108.8M),(108.6M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,-,-,-,-
Sale of Fixed Assets & Businesses,-,3.4M,2.6M,4.1M,-
Purchase/Sale of Investments,-,-,-,-,-
Purchase of Investments,-,-,-,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(81.8M),(82.9M),(94.5M),(111.6M),(108.5M)
Net Investing Cash Flow Growth,-,-1.34%,-13.99%,-18.10%,2.78%
Net Investing Cash Flow / Sales,-3.59%,-3.59%,-4.16%,-4.56%,-4.17%
