Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,89.13M,81.93M,75.2M,87.77M,88.71M
Funds from Operations Growth,-,-8.08%,-8.22%,16.71%,1.07%
Changes in Working Capital,20.89M,(17.56M),72.57M,(109.58M),4.96M
Receivables,59.5M,(57.42M),134.98M,(307.71M),93.91M
Inventories,-,-,-,-,-
Accounts Payable,(34.04M),25.2M,(72.48M),231.08M,(84.06M)
Other Assets/Liabilities,(7.71M),2.71M,4.13M,(2.45M),(1.19M)
Net Operating Cash Flow,110.02M,64.37M,147.77M,(21.81M),93.67M
Net Operating Cash Flow Growth,-,-41.49%,129.55%,-114.76%,529.41%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(13.94M),(12.95M),(11.4M),(10.82M),(10.42M)
Capital Expenditures Growth,-,7.08%,11.97%,5.07%,3.70%
Capital Expenditures (Fixed Assets),(13.94M),(12.95M),(11.4M),(10.82M),(10.42M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(17.08M),-,-,-,(34.4M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(7.53M),1.96M,(2.31M),-,-
Purchase of Investments,(7.53M),1.96M,(2.31M),-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,-
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(38.54M),(10.99M),(13.71M),(10.82M),(44.82M)
