Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,272M,708M,(73M),290M,308M
Net Income Growth,-,160.29%,-110.31%,497.26%,6.21%
"Depreciation, Depletion & Amortization",84M,79M,93M,92M,99M
Depreciation and Depletion,-,-,-,-,-
Amortization of Intangible Assets,-,-,-,-,-
Deferred Taxes & Investment Tax Credit,6M,168M,(25M),52M,147M
Deferred Taxes,6M,168M,(25M),52M,147M
Investment Tax Credit,-,-,-,-,-
Other Funds,213M,(49M),247M,266M,165M
Funds from Operations,575M,906M,242M,700M,719M
Extraordinaries,-,-,-,-,-
Changes in Working Capital,198M,(877M),(927M),907M,214M
Receivables,-,-,-,-,-
Accounts Payable,194M,(171M),(43M),9M,151M
Other Assets/Liabilities,71M,(207M),(889M),560M,208M
Net Operating Cash Flow,773M,29M,(685M),1.61B,933M
Net Operating Cash Flow Growth,-,-96.25%,"-2,462.07%",334.60%,-41.94%
Net Operating Cash Flow / Sales,26.75%,0.95%,-15.42%,46.51%,30.76%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(151M),(53M),(68M),(70M),(116M)
Capital Expenditures Growth,-,64.90%,-28.30%,-2.94%,-65.71%
Capital Expenditures / Sales,-5.22%,-1.74%,-1.53%,-2.03%,-3.82%
Capital Expenditures (Fixed Assets),(151M),(53M),(68M),(70M),(116M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(118M),(75M),(154M),(14M),-
Sale of Fixed Assets & Businesses,-,82M,-,-,1M
Purchase/Sale of Investments,-,(29M),1M,-,-
Purchase of Investments,-,(29M),1M,-,-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,3M,-,-,(6M),(12M)
Other Sources,(1M),-,-,-,-
Net Investing Cash Flow,(266M),(75M),(221M),(90M),(102M)
Net Investing Cash Flow Growth,-,71.80%,-194.67%,59.28%,-13.33%
Net Investing Cash Flow / Sales,-9.20%,-2.46%,-4.98%,-2.60%,-3.36%
