Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,1.97B,2.1B,1.06B,2.11B,2.16B
Funds from Operations Growth,-,6.66%,-49.69%,99.72%,2.47%
Extraordinaries,-,-,-,-,-
Net Operating Cash Flow,1.68B,2.5B,1.67B,2.54B,2.45B
Net Operating Cash Flow Growth,-,48.78%,-33.23%,51.97%,-3.50%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(285M),(258M),(340M),(254M),(295M)
Capital Expenditures Growth,-,9.47%,-31.78%,25.29%,-16.14%
Capital Expenditures (Fixed Assets),(285M),(258M),(340M),(254M),(295M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(3.42B),-,(34M),(61M),(548M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,(1.3B),(773M),(653M),(794M),(972M)
Purchase of Investments,(4.24B),(3.91B),(3.54B),(5.05B),(8.2B)
Sale/Maturity of Investments,2.94B,3.14B,2.89B,4.26B,7.23B
Increase in Loans,-,-,-,-,-
Decrease in Loans,-,-,-,-,-
Other Uses,75M,(409M),61M,(469M),(209M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(4.93B),(1.44B),(966M),(1.58B),(2.02B)
Net Investing Cash Flow Growth,-,70.76%,32.92%,-63.35%,-28.26%
