Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,2.3B,2.59B,2.23B,2.47B,2.35B
Net Income Growth,-,12.62%,-13.87%,10.59%,-4.83%
"Depreciation, Depletion & Amortization",239M,235M,279M,253M,287M
Depreciation and Depletion,220M,217M,238M,215M,251M
Amortization of Intangible Assets,19M,18M,41M,38M,36M
Deferred Taxes & Investment Tax Credit,(31M),(20M),1M,(1M),(87M)
Deferred Taxes,(31M),(20M),1M,(1M),(87M)
Investment Tax Credit,-,-,-,-,-
Other Funds,10M,(8M),12M,(28M),(19M)
Funds from Operations,2.52B,2.8B,2.52B,2.69B,2.53B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,1.11B,1.08B,1.51B,(1.57B),997M
Receivables,(200M),273M,156M,(553M),(74M)
Accounts Payable,51M,181M,488M,14M,160M
Other Assets/Liabilities,1M,(982M),926M,128M,177M
Net Operating Cash Flow,3.63B,3.87B,4.03B,1.12B,3.52B
Net Operating Cash Flow Growth,-,6.61%,4.19%,-72.27%,215.21%
Net Operating Cash Flow / Sales,47.91%,47.72%,49.93%,14.47%,45.37%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(128M),(152M),(289M),(229M),(249M)
Capital Expenditures Growth,-,-18.75%,-90.13%,20.76%,-8.73%
Capital Expenditures / Sales,-1.69%,-1.87%,-3.58%,-2.96%,-3.21%
Capital Expenditures (Fixed Assets),(128M),(152M),(289M),(229M),(249M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,(27M),(1.84B),(822M),(265M),(277M)
Sale of Fixed Assets & Businesses,-,-,-,-,-
Purchase/Sale of Investments,-,(26M),(8M),(20M),-
Purchase of Investments,-,(26M),(8M),(20M),-
Sale/Maturity of Investments,-,-,-,-,-
Other Uses,-,-,-,-,(71M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,(183M),(1.89B),(920M),(461M),(136M)
Net Investing Cash Flow Growth,-,-932.79%,51.32%,49.89%,70.50%
Net Investing Cash Flow / Sales,-2.42%,-23.31%,-11.39%,-5.96%,-1.75%
