Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Funds from Operations,267.11M,274.3M,279M,303.31M,309.29M
Funds from Operations Growth,-,2.69%,1.71%,8.71%,1.97%
Changes in Working Capital,24.15M,(24.99M),(13.2M),(28.75M),(5.56M)
Receivables,-,-,-,-,-
Inventories,-,-,-,-,-
Accounts Payable,30.17M,15.12M,(24.18M),2.63M,(2.31M)
Other Assets/Liabilities,(20.52M),(23.43M),(5.52M),(18.18M),(14.45M)
Net Operating Cash Flow,291.26M,249.31M,265.8M,274.55M,303.73M
Net Operating Cash Flow Growth,-,-14.41%,6.62%,3.29%,10.63%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(44.45M),(45.19M),(65.96M),(36.73M),(54.28M)
Capital Expenditures Growth,-,-1.67%,-45.97%,44.32%,-47.78%
Capital Expenditures (Fixed Assets),(44.45M),(45.19M),(65.96M),(36.73M),(54.28M)
Capital Expenditures (Other Assets),-,-,-,-,-
Net Assets from Acquisitions,-,(11.49M),(12.74M),(170K),-
Sale of Fixed Assets & Businesses,25K,5K,1.7M,19K,20K
Purchase/Sale of Investments,25.57M,(568.01M),57.38M,(403.99M),(97.84M)
Purchase of Investments,(102.25M),(1.22B),(331.14M),(410.29M),(98.19M)
Sale/Maturity of Investments,127.82M,647.68M,388.53M,6.3M,357K
Other Uses,-,-,-,-,-
Other Sources,384K,111K,784K,3.39M,4.53M
Net Investing Cash Flow,(18.47M),(624.57M),(18.84M),(437.48M),(147.57M)
