Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Net Income before Extraordinaries,443M,562M,611M,520M,970M
Net Income Growth,-,26.86%,8.72%,-14.89%,86.54%
"Depreciation, Depletion & Amortization",427M,425M,837M,413M,652M
Depreciation and Depletion,352M,350M,761M,338M,577M
Amortization of Intangible Assets,75M,75M,76M,75M,75M
Deferred Taxes & Investment Tax Credit,11M,(15M),2M,(14M),25M
Deferred Taxes,11M,(15M),2M,(14M),25M
Investment Tax Credit,-,-,-,-,-
Other Funds,169M,152M,(224M),215M,(362M)
Funds from Operations,1.05B,1.12B,1.23B,1.13B,1.29B
Extraordinaries,-,-,-,-,-
Changes in Working Capital,170M,(54M),706M,(1B),(877M)
Receivables,(98M),17M,61M,(404M),(483M)
Accounts Payable,(262M),40M,820M,89M,(146M)
Other Assets/Liabilities,551M,(46M),(166M),(232M),(4M)
Net Operating Cash Flow,1.22B,1.07B,1.93B,131M,408M
Net Operating Cash Flow Growth,-,-12.30%,80.56%,-93.22%,211.45%
Net Operating Cash Flow / Sales,21.65%,18.30%,31.04%,2.19%,5.98%
Item,30-Jun-2021,30-Sep-2021,31-Dec-2021,31-Mar-2022,30-Jun-2022
Capital Expenditures,(248M),(282M),(465M),(344M),(384M)
Capital Expenditures Growth,-,-13.71%,-64.89%,26.02%,-11.63%
Capital Expenditures / Sales,-4.40%,-4.82%,-7.47%,-5.76%,-5.63%
Capital Expenditures (Fixed Assets),(243M),(273M),(447M),(304M),(360M)
Capital Expenditures (Other Assets),(5M),(9M),(18M),(40M),(24M)
Net Assets from Acquisitions,(22M),(99M),31M,-,(8M)
Sale of Fixed Assets & Businesses,-,-,-,84M,549M
Purchase/Sale of Investments,298M,(248M),(172M),168M,(22M)
Purchase of Investments,(103M),(117M),(169M),(168M),(143M)
Sale/Maturity of Investments,401M,(131M),(3M),336M,121M
Other Uses,(13M),10M,(29M),(23M),(53M)
Other Sources,-,-,-,-,-
Net Investing Cash Flow,15M,(619M),(526M),(115M),82M
Net Investing Cash Flow Growth,-,"-4,226.67%",15.02%,78.14%,171.30%
Net Investing Cash Flow / Sales,0.27%,-10.59%,-8.45%,-1.92%,1.20%
